lr,numOfL1,numOfL2,keep_prob,batch_size,loss
0.22058692067990884,2.0,29.0,0.9424812679416023,21.0,3.8865010836304226
0.12409209255845813,29.0,28.0,0.9607646019640284,21.0,3.933251766001961
0.12284968048334122,98.46361541748047,13.4815034866333,0.9833639860153198,24.85437774658203,4.261605303709166
0.08594498783349991,12.305091857910156,25.974010467529297,0.9917894005775452,22.18738555908203,4.316360991021672
0.12869861721992493,3.0943756103515625,39.31462860107422,0.9818545579910278,22.030288696289062,4.712847362578513
0.12814795970916748,14.483413696289062,22.11689567565918,0.9665848016738892,21.33225440979004,4.948084913166493
0.08444736152887344,3.6918601989746094,18.15901756286621,0.9506263136863708,22.587984085083008,5.598343776780366
0.1635153740644455,94.10786437988281,26.586353302001953,0.882951557636261,22.094274520874023,6.075966004759842
0.19251836836338043,9.14022445678711,20.903377532958984,0.8806463479995728,20.43999671936035,6.988567602902123
0.14231572947436938,25.0,45.0,0.9040398847646367,22.0,7.381534848424246
0.14264976690789838,10.0,10.0,0.9110314818989534,22.0,7.916701794599895
0.20528514683246613,15.899423599243164,34.20226287841797,0.9270707368850708,19.07647132873535,8.265532853008043
0.1221084788767147,2.0,66.0,0.9713783025685705,21.0,8.266145131229441
0.08674218767683611,2.0,24.0,0.9974345125497938,21.0,8.338133560167561
0.2298460751771927,66.92082214355469,17.986825942993164,0.9853707551956177,20.875743865966797,8.370988550768335
0.12406051903963089,8.955547332763672,55.175750732421875,0.9536589980125427,21.528921127319336,8.602323716247378
0.14074432849884033,12.20809555053711,45.02074432373047,0.9633842706680298,20.992977142333984,8.81276174868365
0.24614136298144657,11.0,59.0,0.884966490781679,17.0,8.845422800696024
0.21796251687587356,112.0,29.0,0.9802754571974982,21.0,9.096775362090932
0.2703723394064353,1.0,116.0,0.4707628433308767,20.0,9.173654661557293
0.13935648685756483,2.0,83.0,0.9590768702062705,21.0,9.493197722991443
0.12801147567822393,98.0,8.0,0.9951794414523326,21.0,9.58257655557724
0.22051270306110382,97.7018051147461,27.41195297241211,0.9258835911750793,19.623207092285156,9.599756226190365
0.20839223650378286,85.0,29.0,0.7427281988230996,21.0,9.82441510942998
0.4414427284914595,43.0,2.0,0.2685436204391649,20.0,9.83174756064405
0.9382771657072486,19.0,7.0,0.49476860745375384,12.0,9.85329023447086
0.5314547060070373,84.0,1.0,0.6938216544683533,17.0,9.928198906792014
0.6261043471089676,88.0,2.0,0.46235118422253696,8.0,9.958482761748256
0.8999602950765235,19.0,3.0,0.49667491103228234,12.0,9.96874463567654
0.461262167660067,79.0,23.0,0.8058038162733939,28.0,9.974338331376691
0.3761295974254608,114.2513427734375,5.782928466796875,0.5921846032142639,10.232730865478516,9.982222277607942
0.3349534273147583,37.077667236328125,12.302955627441406,0.7654542922973633,11.027820587158203,9.983987082958182
0.2832004087529704,60.0,19.0,0.9774854554473811,20.0,9.984218110739096
0.372828871011734,5.787513732910156,11.540990829467773,0.46292275190353394,21.243453979492188,9.987463126716317
0.18187679036206772,2.0,102.0,0.8132953648393086,21.0,9.992301757744643
0.9875603086644898,58.0,3.0,0.4117501227423648,12.0,9.994784522139138
