C,kernel,gamma,decision_function_shape,loss
0.9610339876262606,2.0,0.2284297289960875,1.0,89.0625
7.512100122264819,2.0,17.37212240120842,1.0,89.0625
2.4563022622053063,2.0,0.7062285451789789,1.0,89.0625
6.533371875146245,2.0,0.5169701146010501,1.0,89.0625
0.19678545969057173,2.0,8.61451637863473,1.0,89.0625
2.7486644896100074,3.0,6.73811104080286,1.0,89.0625
3.366441559718231,2.0,0.10503750881180762,1.0,89.0625
5.455137592159731,3.0,6.108800054403988,1.0,89.0625
13.82022144286938,2.0,1.1712913872657071,1.0,89.0625
2.6718594353582996,2.0,4.689771958474127,0.0,89.0625
9.781055073840275,2.0,9.446727145892183,0.0,89.0625
0.881344419393839,2.0,3.0524471881657305,0.0,89.0625
7.7191825920412445,2.0,5.486076915651153,0.0,89.0625
14.854589746743038,2.0,0.012310774890564424,0.0,89.0625
3.2352886125368956,2.0,5.526369670274008,1.0,89.0625
5.467679564613516,3.0,6.345148432286071,0.0,89.0625
2.2448011991345598,2.0,3.2057006146432885,1.0,89.0625
16.30783482512078,2.0,4.784261809962111,1.0,89.0625
1.5704448768959913,3.0,6.687064059381739,0.0,89.0625
4.683317438570926,2.0,16.137390067015694,0.0,89.0625
3.7538417812295943,2.0,5.756162272428992,1.0,89.0625
11.705885613525831,3.0,6.138301778404902,1.0,89.0625
2.759050766908964,2.0,4.926007186623519,1.0,89.0625
1.254104191026344,2.0,4.972267864968444,1.0,89.0625
4.9597288187788084,2.0,1.9726423178562116,1.0,89.0625
5.991191189109765,2.0,0.3041294683838869,1.0,89.0625
3.0249986848014068,2.0,3.274543019143591,0.0,89.0625
3.611410125557494,3.0,6.528734173384449,1.0,89.0625
2.3596290924950827,2.0,7.476137630800636,1.0,89.0625
6.000063035882076,2.0,2.7973614855089517,1.0,89.0625
11.459022536872821,2.0,2.8123315695781996,0.0,89.0625
1.0378408340221716,2.0,3.3172427423391513,1.0,89.0625
1.7237463957191448,3.0,7.278532761617644,0.0,89.375
3.639221092406798,3.0,7.639116758974042,1.0,89.375
4.510466116101018,3.0,7.354553081904436,1.0,89.375
5.770208008699559,3.0,8.208426846208482,1.0,89.375
1.9098019010109089,3.0,7.498915542775447,1.0,89.375
2.8110705584712044,3.0,7.12631037974379,1.0,89.375
8.308983313479537,3.0,7.9567794480542755,1.0,89.375
6.4405175124981415,3.0,6.9780606338318,0.0,89.375
14.243124869981756,3.0,7.934691020506714,1.0,89.375
9.367190595439302,3.0,8.686833604785441,1.0,89.6875
4.222642502817203,3.0,8.511601270849258,1.0,89.6875
14.925795116263942,3.0,8.836785836631528,1.0,90.0
4.21480424449664,3.0,9.348023136356906,0.0,90.0
10.178906261597998,3.0,9.154389194075973,0.0,90.0
5.156843711945067,3.0,9.934806201817977,1.0,90.3125
