max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
1.0,19.0,0.31003331235326387,2.0,0.0,0.23124999999999996
8.0,50.0,0.2000950629454307,1.0,0.0,0.23124999999999996
1.0,1.0,0.27731645141604455,1.0,0.0,0.23124999999999996
1.0,29.0,0.3806372760084802,2.0,0.0,0.23124999999999996
1.0,1.0,0.4888434725951393,1.0,0.0,0.23124999999999996
0.0,144.0,0.3876887257563492,2.0,0.0,0.23124999999999996
1.0,169.0,0.3921398924367303,2.0,0.0,0.23124999999999996
5.0,1.0,0.040222039112363356,1.0,0.0,0.23124999999999996
0.0,204.0,0.30233769813438927,2.0,0.0,0.23750000000000004
4.0,76.0,0.23730645850573273,1.0,0.0,0.23750000000000004
4.0,169.0,0.15287124886001563,1.0,0.0,0.23750000000000004
0.0,144.0,0.0313705161699423,2.0,0.0,0.23750000000000004
6.0,207.0,0.4414298394646052,2.0,4.0,0.23750000000000004
8.0,101.0,0.13497750887939863,1.0,0.0,0.23750000000000004
1.0,1.0,0.4955921391952554,2.0,1.0,0.23750000000000004
2.0,257.0,0.23967855021172033,2.0,0.0,0.23750000000000004
1.0,139.0,0.33591197240790543,2.0,0.0,0.23750000000000004
0.0,51.0,0.36860002181437446,2.0,0.0,0.23750000000000004
14.0,114.0,0.18740392817686805,1.0,0.0,0.23750000000000004
5.0,134.0,0.25074392894327463,2.0,0.0,0.23750000000000004
9.0,190.0,0.4580447374364116,1.0,4.0,0.23750000000000004
1.0,71.0,0.3608072273872863,2.0,0.0,0.23750000000000004
0.0,280.0,0.3873291482703874,2.0,0.0,0.23750000000000004
4.0,33.0,0.2696880582387194,4.0,4.0,0.23750000000000004
6.0,156.0,0.13723204977725065,4.0,2.0,0.23750000000000004
0.0,25.0,0.38086946374631603,2.0,0.0,0.23750000000000004
13.0,80.0,0.20474196085341764,4.0,2.0,0.23750000000000004
3.0,158.0,0.15888149048055314,4.0,2.0,0.24375000000000002
1.0,263.0,0.35735494796614786,2.0,0.0,0.24375000000000002
1.0,163.0,0.3891536515374678,2.0,1.0,0.24375000000000002
4.0,5.0,0.31038134763408964,2.0,0.0,0.24375000000000002
0.0,49.0,0.07026380685082603,4.0,2.0,0.24375000000000002
14.0,193.0,0.005446350726681641,1.0,0.0,0.24375000000000002
1.0,83.0,0.31877217534404473,4.0,0.0,0.24375000000000002
10.0,184.0,0.06991411687697395,1.0,0.0,0.24375000000000002
1.0,35.0,0.4197202817758675,0.0,1.0,0.24375000000000002
4.0,80.0,0.4023047253827856,1.0,1.0,0.24375000000000002
7.0,216.0,0.0017374475447227069,3.0,1.0,0.24375000000000002
13.0,211.0,0.0035476793942086082,4.0,2.0,0.24375000000000002
0.0,110.0,0.41138225842717047,3.0,0.0,0.24375000000000002
11.0,146.0,0.09090208204427538,1.0,0.0,0.24375000000000002
8.0,50.0,0.20949956525184502,1.0,3.0,0.24375000000000002
0.0,219.0,0.2620747811264149,2.0,1.0,0.24375000000000002
1.0,20.0,0.3276813154067261,2.0,0.0,0.24375000000000002
9.0,9.0,0.4385280292557546,3.0,1.0,0.24375000000000002
0.0,128.0,0.37990547545388276,2.0,0.0,0.24375000000000002
1.0,133.0,0.24827328620471548,3.0,0.0,0.24375000000000002
8.0,153.0,0.09743398392209518,2.0,0.0,0.24375000000000002
3.0,156.0,0.16071024099585562,4.0,2.0,0.24375000000000002
6.0,123.0,0.2134102336052919,0.0,2.0,0.24375000000000002
6.0,252.0,0.2957739447637914,2.0,0.0,0.24375000000000002
13.0,31.0,0.18663409011680865,4.0,2.0,0.24375000000000002
3.0,62.0,0.04410440180297459,3.0,1.0,0.24375000000000002
13.0,78.0,0.19022726494836306,4.0,2.0,0.24375000000000002
4.0,22.0,0.42054350921599404,3.0,0.0,0.24375000000000002
9.0,85.0,0.3496892072696942,1.0,0.0,0.24375000000000002
1.0,255.0,0.499097238497318,1.0,0.0,0.24375000000000002
1.0,161.0,0.37257944394810505,2.0,0.0,0.25
5.0,127.0,0.4496647500858016,0.0,0.0,0.25
3.0,24.0,0.3040214941073227,2.0,0.0,0.25
4.0,160.0,0.4821491839093155,2.0,0.0,0.25
2.0,248.0,0.1225201844346117,2.0,0.0,0.25
11.0,213.0,0.46381739398569627,2.0,1.0,0.25
5.0,270.0,0.1546461335258331,2.0,2.0,0.25
9.0,120.0,0.22643587822599825,1.0,0.0,0.25
9.0,130.0,0.38120767017646406,2.0,0.0,0.25
12.0,29.0,0.33394175534526477,3.0,5.0,0.25
8.0,214.0,0.2860264316562898,4.0,2.0,0.25
10.0,210.0,0.3530949300804739,1.0,0.0,0.25
5.0,23.0,0.05295465456041604,1.0,0.0,0.25
14.0,95.0,0.24801793240552705,2.0,0.0,0.25
1.0,3.0,0.3939139073506907,2.0,0.0,0.25
4.0,157.0,0.24208958704248212,4.0,5.0,0.25
14.0,105.0,0.14880710600796088,3.0,2.0,0.25
4.0,246.0,0.303814473094289,4.0,2.0,0.25
13.0,106.0,0.33474110168948784,1.0,2.0,0.25
3.0,172.0,0.16498661537764361,1.0,0.0,0.25
8.0,294.0,0.2383063036550741,4.0,0.0,0.25
7.0,240.0,0.022898196535139578,3.0,1.0,0.25
13.0,52.0,0.1206226168608842,4.0,3.0,0.25
13.0,50.0,0.17001791801660543,1.0,2.0,0.25
0.0,19.0,0.34458919075014455,2.0,0.0,0.25
3.0,64.0,0.45637649384535295,2.0,2.0,0.25
0.0,75.0,0.06587123152041027,1.0,0.0,0.25
5.0,282.0,0.47362324324395877,1.0,0.0,0.25
5.0,134.0,0.3499400917846628,2.0,0.0,0.25
1.0,273.0,0.38302577972197616,2.0,0.0,0.25
8.0,208.0,0.06968580086981477,2.0,0.0,0.25
1.0,195.0,0.49009730366899845,2.0,0.0,0.25
14.0,149.0,0.43123190152732843,3.0,1.0,0.25
11.0,183.0,0.20191104161031379,4.0,2.0,0.25
2.0,15.0,0.24167047741263437,2.0,0.0,0.25
13.0,198.0,0.05829906648460999,2.0,0.0,0.25
3.0,1.0,0.45648397664776613,1.0,0.0,0.25
8.0,165.0,0.29153169028701453,1.0,0.0,0.25
4.0,269.0,0.32372868263513543,1.0,0.0,0.25
5.0,223.0,0.4473601245793006,3.0,0.0,0.25
1.0,53.0,0.43342380848418044,2.0,0.0,0.25
5.0,142.0,0.019790009103509087,1.0,2.0,0.25
13.0,14.0,0.1034917474030034,4.0,2.0,0.25
10.0,18.0,0.310703529888933,2.0,0.0,0.25625
12.0,289.0,0.1577738811522171,1.0,0.0,0.25625
14.0,32.0,0.22399359780327205,1.0,2.0,0.25625
1.0,111.0,0.4999197364094396,0.0,0.0,0.25625
3.0,169.0,0.14171761071743405,1.0,1.0,0.25625
8.0,66.0,0.04617137349144823,4.0,0.0,0.25625
11.0,279.0,0.49583804422489797,1.0,1.0,0.25625
6.0,67.0,0.37417325904798276,2.0,1.0,0.25625
13.0,43.0,0.46834077623220643,1.0,2.0,0.25625
9.0,63.0,0.2862026667480031,2.0,0.0,0.25625
5.0,59.0,0.03582366889402414,3.0,0.0,0.25625
1.0,132.0,0.3291225738396603,4.0,2.0,0.25625
5.0,144.0,0.039518896497156036,2.0,1.0,0.25625
5.0,26.0,0.006360554163139964,1.0,3.0,0.25625
8.0,13.0,0.123105466913662,1.0,1.0,0.25625
5.0,243.0,0.10826444676316493,1.0,0.0,0.25625
10.0,199.0,0.10082598210625135,1.0,2.0,0.25625
9.0,286.0,0.08310022778201309,0.0,3.0,0.25625
6.0,185.0,0.22893275247070305,1.0,3.0,0.25625
1.0,155.0,0.18035486601067452,1.0,3.0,0.25625
5.0,292.0,0.31017516572489867,2.0,0.0,0.25625
8.0,135.0,0.05962038020303284,1.0,0.0,0.25625
4.0,86.0,0.23413276769520894,1.0,0.0,0.25625
1.0,234.0,0.46879053850929114,2.0,0.0,0.25625
3.0,46.0,0.0861977147784821,0.0,4.0,0.25625
11.0,145.0,0.2787161182184483,0.0,0.0,0.25625
8.0,48.0,0.19163628002634242,3.0,0.0,0.25625
11.0,40.0,0.09912942742577571,4.0,2.0,0.25625
0.0,191.0,0.23477270041045462,1.0,0.0,0.25625
1.0,90.0,0.27088810664969354,2.0,0.0,0.25625
7.0,68.0,0.4197598042649744,4.0,0.0,0.25625
8.0,117.0,0.24658239203123777,0.0,0.0,0.25625
5.0,42.0,0.13989307546411284,0.0,4.0,0.25625
7.0,266.0,0.1186294312120655,3.0,1.0,0.25625
1.0,44.0,0.2536997605482244,1.0,0.0,0.25625
5.0,151.0,0.39847622258782495,2.0,0.0,0.25625
1.0,200.0,0.3239596790860188,0.0,0.0,0.25625
1.0,287.0,0.2892655862928087,1.0,0.0,0.25625
14.0,27.0,0.0409324945421156,0.0,1.0,0.25625
1.0,166.0,0.42490756636168325,2.0,0.0,0.25625
6.0,283.0,0.13517335862474422,4.0,3.0,0.25625
4.0,76.0,0.22375437512198598,1.0,0.0,0.25625
9.0,156.0,0.15661056844863405,4.0,2.0,0.25625
1.0,293.0,0.2211935637637868,2.0,0.0,0.25625
12.0,239.0,0.48278715939082173,4.0,0.0,0.25625
8.0,174.0,0.20003865409648602,1.0,3.0,0.25625
10.0,230.0,0.2170336244641985,1.0,1.0,0.25625
0.0,196.0,0.19244900369581208,1.0,2.0,0.26249999999999996
11.0,227.0,0.2573670247976892,1.0,3.0,0.26249999999999996
2.0,285.0,0.4056558061972704,2.0,0.0,0.26249999999999996
8.0,152.0,0.2891360391651925,1.0,0.0,0.26249999999999996
9.0,216.0,0.1744122087423436,3.0,3.0,0.26249999999999996
1.0,197.0,0.17580501401320034,2.0,0.0,0.26249999999999996
