lr,numOfL1,numOfL2,keep_prob,batch_size,loss
0.570831953,10,74,0.224906399,12,5316782.671
0.399184687,50,51,0.270878676,22,6243405.458
0.631483219,111,32,0.160495307,17,6604971.086
0.00851543,38,7,0.169603302,2,7855324.52
0.473057145,31,68,0.272191056,17,9418014.433
0.897912225,23,53,0.271924803,21,9523547.322
0.579821073,18,58,0.16635574,12,9533821.688
0.149517651,75,99,0.191789658,28,14070415.93
0.074944657,92,85,0.027945755,6,17082110.9
0.28116656,72,118,0.313066927,20,17222997.03
0.406945566,125,91,0.351659861,11,26078691.67
0.422255159,76,67,0.253170228,13,28384030.45
0.458078637,82,19,0.287252605,5,43301172.21
0.548807024,112,126,0.446229379,6,55970208.21
0.878635946,17,119,0.457529998,12,62248658.11
0.25008112,123,68,0.183395625,16,226179552.2
0.661944411,120,59,0.306572458,9,240398978.1
0.92013608,49,6,0.154122379,3,257767588.4
0.688633281,118,86,0.267911054,28,267376649.6
0.743240342,31,110,0.040069899,28,421263492.8
0.2622299,116,100,0.43071806,2,658217832.8
0.579659702,68,35,0.052933939,30,809965623.4
0.668082589,124,98,0.35834995,7,922621681.4
0.860375658,123,43,0.380053129,10,956559365.4
0.74858591,123,29,0.173985167,10,1110148945
0.19666363,54,102,0.124243928,11,1131217182
0.953164741,37,60,0.283729101,14,1654121748
0.515149541,119,65,0.432074838,2,1810447396
0.48495681,22,106,0.255324094,17,2073092470
0.485237199,92,39,0.07675573,4,2993184524
0.378278881,40,41,0.128068947,25,4390286304
0.573404307,107,112,0.336031646,7,5882587212
0.257730443,126,79,0.090076599,6,5964422653
0.365324406,104,15,0.040954863,16,6125933544
0.633049223,59,21,0.06280271,12,6771809815
0.329838047,108,111,0.070379978,19,17541978599
0.643227654,7,112,0.137767448,7,20472352625
0.522028312,66,89,0.205691321,15,21530021956
0.715537407,47,121,0.244220911,23,28897897560
0.797551796,122,118,0.030600775,4,28930447490
0.798535682,59,86,0.22004569,15,34693644064
0.699859332,20,104,0.041444164,9,47339505455
0.433903865,122,109,0.049752836,6,51828399924
0.883800006,104,105,0.199826026,31,1.71948E+11
0.849821073,25,112,0.261935077,10,4.93679E+11
0.966256783,12,78,0.294368865,3,5.88365E+11
0.490320404,45,88,0.052950223,11,6.38961E+11
0.906812788,14,71,0.076922232,10,7.91193E+11
0.656466323,56,35,0.089088977,27,8.19463E+11
0.960851663,106,110,0.219825732,12,2.09096E+12
0.939345093,55,89,0.33234623,2,2.64272E+12
0.666584218,118,62,0.063157165,31,4.37494E+12
0.783537036,79,90,0.19757608,7,5.46266E+12
0.815873727,75,118,0.263875194,4,1.54643E+13
0.723235732,91,74,0.242403303,2,3.81712E+13
0.87018194,88,81,0.197587124,5,4.83302E+13
0.97962879,52,73,0.173410974,14,9.55432E+13
