C,kernel,gamma,decision_function_shape,loss
0.07987516835522482,3.0,1.4809322044068647,0.0,55.93749999999999
0.0015009068051890539,3.0,1.3434365167107312,0.0,55.93749999999999
0.7143352703265781,3.0,2.830370676921903,0.0,55.93749999999999
0.9380818090426111,3.0,1.9722179011867014,0.0,55.93749999999999
0.35651945922098033,3.0,2.85385984314759,0.0,55.93749999999999
0.3736660677287741,3.0,2.896468296868915,0.0,55.93749999999999
0.47536796130832515,3.0,1.9794129709559556,0.0,55.93749999999999
0.002873991275161192,3.0,1.843996243112412,0.0,55.93749999999999
0.8810528672758806,3.0,2.5518102340648756,0.0,55.93749999999999
0.10341115147632929,3.0,2.431655788790961,0.0,55.93749999999999
0.9797852355492704,3.0,2.237337766135885,0.0,55.93749999999999
0.007694924551534754,3.0,0.9955970251762625,0.0,55.93749999999999
0.01029272126443364,3.0,2.297050236516317,0.0,55.93749999999999
0.31366394337125136,3.0,1.1257360360838526,0.0,55.93749999999999
0.4619900929259446,3.0,2.0715176032801232,0.0,55.93749999999999
0.007273760821522982,3.0,1.5857781216177462,0.0,55.93749999999999
0.7372667171308516,3.0,2.425139849021812,0.0,55.93749999999999
0.1141203214963889,3.0,1.0989906885964842,0.0,55.93749999999999
0.4410909570772462,3.0,2.518052604088626,0.0,55.93749999999999
0.45633113717986346,3.0,2.034597232514478,0.0,55.93749999999999
0.9840575264986471,3.0,1.3223831833572075,0.0,55.93749999999999
0.0027622359679528863,3.0,1.2186085336373242,0.0,55.93749999999999
0.0167585127055645,rbf,2.3752923011779785,ovr,55.93749999999999
0.6492312550544739,rbf,2.403951406478882,ovr,55.93749999999999
0.001985024893656373,rbf,1.7388148307800293,ovr,55.93749999999999
0.6325706839561462,rbf,2.4161124229431152,ovr,55.93749999999999
0.17146074771881104,rbf,2.520622491836548,ovr,55.93749999999999
0.19785231351852417,rbf,1.091599702835083,ovr,55.93749999999999
0.024119090288877487,rbf,1.338057041168213,ovr,55.93749999999999
0.15492403507232666,rbf,2.556560516357422,ovr,55.93749999999999
0.503162145614624,rbf,2.670375347137451,ovr,55.93749999999999
0.05871201679110527,rbf,1.3522131443023682,ovr,55.93749999999999
0.8444823921194157,3.0,0.04996862661889234,0.0,56.25
0.716689924540309,3.0,0.0489924057793214,0.0,56.25
0.01207043801484757,3.0,0.9296942067784085,0.0,56.56250000000001
0.550844360612936,3.0,0.9588713194570497,0.0,56.56250000000001
0.03398145228615246,3.0,0.8003673519941694,0.0,56.56250000000001
0.004545643458016073,3.0,0.782239101988196,0.0,56.56250000000001
0.7918101437777499,3.0,0.24793122452557792,0.0,56.56250000000001
0.49052776172367213,3.0,3.7895665890310437,0.0,56.875
0.8610254289615789,3.0,3.590330673976785,0.0,56.875
0.17743430103435354,3.0,3.5529653896795264,0.0,56.875
0.8164155811716046,3.0,3.723151383780397,0.0,56.875
0.604671595861416,3.0,0.696810288411492,1.0,57.1875
0.9298626686184118,3.0,0.4325287424827672,0.0,57.1875
0.680952810476281,3.0,0.3426432455005549,0.0,57.49999999999999
0.026456892284801192,3.0,0.34270346514365857,0.0,57.49999999999999
1.3925878583780928,3.0,0.09244752056445105,0.0,57.8125
0.06534899694689977,3.0,0.025874175996039694,0.0,58.12500000000001
2.460123148929941,3.0,0.018773343363190254,0.0,61.25000000000001
0.4989252513811735,3.0,4.147278096274382,0.0,61.25000000000001
0.8300564525676227,3.0,3.329777851381349,0.0,62.5
0.0014725669378275463,3.0,2.7815263236179453,1.0,62.5
