x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.6382836103439331,0.7900510430335999,0.3100461959838867,1.8677648305892944,1.093618631362915,2.9038143157958984,0.39456674456596375,-0.4382404088973999,0.5515139102935791,0.04208660125732422,2297534.353794482
1.259700894355774,2.482692003250122,1.92287278175354,2.5217432975769043,1.4907828569412231,-0.23406682908535004,-1.8122631311416626,1.5069040060043335,1.4802192449569702,0.27151596546173096,14541941.745058214
1.4982869625091553,0.7985063195228577,-1.0990808010101318,1.6931129693984985,0.08531840145587921,3.8160042762756348,-0.5651414394378662,-1.5512984991073608,0.2942831814289093,0.47894763946533203,18175348.603793323
3.0463287830352783,2.768704652786255,-0.2534823417663574,1.4654550552368164,-0.8765994906425476,2.093161106109619,-2.197397470474243,-0.685989260673523,1.902063012123108,0.5475015044212341,21796088.40637265
0.4148707389831543,0.9557396769523621,1.368963599205017,2.7848923206329346,2.8544323444366455,-1.872865080833435,2.088141679763794,0.11859328299760818,0.25023671984672546,1.3125460147857666,30690727.02653675
-4.625548842774248,1.3236565216207108,2.136626993945816,-3.0962591526630123,-3.3546155471201318,-1.8518851191724313,-1.0395755490482723,-0.30205681683349095,1.1807662622199961,-0.11751881893956462,58315170.0192338
0.8889831304550171,4.395819664001465,-1.255871295928955,3.690122127532959,1.414284348487854,-0.5504905581474304,-0.5660010576248169,0.06332559138536453,2.2142205238342285,1.5589816570281982,67325069.28532937
-0.9232760667800903,1.8115228414535522,2.1173038482666016,2.4075708389282227,2.810396909713745,-0.35944467782974243,1.6504740715026855,1.7569427490234375,2.8104121685028076,0.2630843222141266,99726642.63842954
9.545991897583008,1.2667174339294434,-0.12210164964199066,2.377863883972168,1.06321382522583,0.22704653441905975,-2.6955604553222656,-0.028428727760910988,-0.7759564518928528,1.6079082489013672,110606703.42656921
1.201877474784851,1.3496110439300537,1.3686093091964722,5.205939292907715,-0.18517999351024628,-0.886752724647522,-1.7679716348648071,2.391721248626709,-1.6133315563201904,0.1422073096036911,134240195.69645667
2.356847025666152,0.11222764806061214,-2.6513400794460145,0.9542727641825461,-2.5981269781642515,3.614295902942498,-1.3636148979143585,-2.6254740052808963,0.7957658640862757,0.9647958631412026,161937391.5392085
-0.9644585847854614,0.07511680573225021,-0.8303790092468262,2.2129628658294678,3.221013069152832,-4.659821510314941,1.7592052221298218,0.5406113862991333,-0.6879317164421082,2.0980567932128906,368171913.0944982
3.0639262199401855,5.656716823577881,1.0153082609176636,3.3671579360961914,1.6034479141235352,1.5049024820327759,4.251353740692139,-1.481927752494812,1.0840905904769897,0.28276562690734863,531962546.37832487
0.18676282465457916,7.376513481140137,0.09259165823459625,4.0940070152282715,1.699121117591858,-1.3254618644714355,-0.5752979516983032,0.2587657570838928,3.1995551586151123,0.9142391681671143,535585954.26295
-1.3160890340805054,3.727400779724121,-0.8982651233673096,2.226966381072998,0.6450620889663696,2.4160916805267334,4.817671775817871,-2.581146478652954,-0.8746175169944763,0.056875601410865784,588992060.8162566
-1.727049469947815,1.8550920486450195,-3.126533269882202,2.386362075805664,2.910963296890259,-4.558394432067871,1.9953727722167969,0.02377343736588955,-0.7702088952064514,2.465271472930908,680326707.2750756
-1.7784911394119263,3.0999300479888916,-1.8366267681121826,3.3525445461273193,-0.49000078439712524,4.20219087600708,-1.5873879194259644,-0.6049973964691162,3.6971821784973145,-0.06086350977420807,725516241.1446368
-1.7837809324264526,-2.7006402015686035,3.331270933151245,0.9698463678359985,1.020468831062317,3.463817596435547,2.161104440689087,0.5209280252456665,-3.572458028793335,-2.2596824169158936,766757500.133001
-1.6484318971633911,2.973695993423462,5.229963779449463,3.343548059463501,3.75654673576355,0.41536617279052734,-0.4131614863872528,1.9795811176300049,-0.6534703373908997,3.1324150562286377,973572006.0240431
1.4884223937988281,6.269857883453369,1.1379802227020264,4.163161754608154,3.1342227458953857,1.253517985343933,4.595666885375977,-0.2524890899658203,0.1302054524421692,0.4579063057899475,1087562794.884495
7.688205773940197,1.8448995491500595,-1.9981304511940614,3.223739487213031,-0.5340175107664056,-0.7522679017180947,-4.539852054966767,-0.20047949290735367,3.3035193020311375,-0.5328433540446635,1170579831.2247636
-3.330927848815918,4.326389789581299,-1.6389787197113037,5.382063388824463,1.9376823902130127,3.0641896724700928,0.49333709478378296,0.863536536693573,3.2290947437286377,1.7062313556671143,1278581410.4264803
5.2613019943237305,0.1016489788889885,-4.18606424331665,1.6120667457580566,-0.9963549971580505,4.927148342132568,-2.914802074432373,-2.3516011238098145,1.9983196258544922,1.1903870105743408,1523271969.2948215
2.558976173400879,2.492966413497925,5.129335403442383,3.022367000579834,2.013575553894043,-3.0758559703826904,-1.8381832838058472,2.0260021686553955,-1.0381417274475098,3.46000075340271,1558695106.213555
-1.712931752204895,-0.6864190697669983,5.95388650894165,2.777392625808716,3.5497891902923584,-4.262979984283447,3.341562032699585,0.484327495098114,0.36025726795196533,1.904952049255371,2149082468.578783
8.904216750723531,2.5417615125481072,-2.0772247022694352,-2.6618363891981978,1.412677276179318,-4.661199461346965,1.7108067634474349,-3.241353133381234,-1.1905697197011356,-2.553098458713169,2709754611.9152293
2.069002866744995,5.54141092300415,2.2139594554901123,6.1944260597229,3.5142524242401123,2.1124889850616455,-0.4446357190608978,4.0352582931518555,0.41230034828186035,-0.3163650929927826,2716411738.4883146
0.91365931165201,4.1117671409147025,-2.286030939424688,5.730464640041626,-2.0746062422358498,-4.893468783960046,-1.6182450371573376,2.8408853241361696,-1.911598097794951,0.4175415567479357,2907135963.468771
4.058170085470891,1.0201559667398277,1.442708562821596,2.2516395132920817,0.5870739831207725,-2.647845904514141,1.8395844516835025,0.4170361586231319,3.9464738537761033,4.595370867169262,2929424150.7507386
6.455217207164845,1.982166640557958,4.48242691071615,-0.734603017089178,1.7067205254904207,-2.842746996100472,3.3486895657191837,-1.6466579624619069,-4.198105257870849,-1.7754945062764027,2930765292.1847625
1.7588802576065063,7.301466464996338,0.2087780386209488,5.66053581237793,0.3273147940635681,-0.9670844078063965,-1.2445160150527954,1.7908971309661865,4.566727638244629,-0.8337677121162415,3189982964.050328
7.202284478344707,1.4372090456275384,2.772741603791059,5.279327104085564,4.315787284639869,-1.747850922070394,-3.7521523581165024,2.701038217859553,-0.16405459539672673,1.8612671440408493,3716564856.840085
-4.830762690837236,3.4004670269576263,-3.5746584412342064,4.087471929559932,4.228655259563993,-0.1674869760240778,-1.483866625467221,0.2642430175503758,2.5870639677591587,4.33124006778894,4065146577.30777
-1.5596275292454367,9.855174215424594,-1.575162386930237,2.6021003439842874,-0.2297547067564274,-2.959088229563012,2.9693853670406547,1.6692101606767826,3.6121592694946916,1.722951447414224,4401208650.200618
1.4737085508982268,7.3967314577297465,3.1605683869043606,6.940055203367056,-1.9105245318150663,0.22701710359650917,-0.019525454570372247,-2.582017228492581,-0.2395947803187335,3.353163217183303,4537249304.56117
-4.6749974232853875,-0.7844227856186539,2.0252154797260093,1.1460685469028302,0.44923146451732077,8.572610613344553,-2.281116931414156,-0.929378926900962,0.6394210963463758,-0.5707267166729322,5039048194.669669
2.574230909347534,8.198785781860352,1.0950961112976074,4.205394744873047,0.2691558599472046,2.161961555480957,5.775443077087402,-2.863292694091797,1.2445975542068481,-1.560099720954895,7130171980.706784
3.8412764513318347,-2.7300277183515593,-4.373557183558306,5.457450714498844,0.5288567481212745,5.396937711327773,-1.3927456372460312,4.131589731043023,-1.193225935446856,-2.5184412491509027,8581262441.9976225
0.3312804040032127,0.9168446698887944,4.452309940600635,6.375629411357439,3.2660860681367154,-2.5694512572510444,6.083773852142494,-0.8683106648543886,-1.7946700838730156,-0.0874172310860688,8709810105.30756
-0.6816640263682308,-4.336095374907746,4.752963828916771,6.930138700999617,-1.85327862362346,-0.9902150653380488,-0.5196771118805605,1.294957378541727,-4.742957380856779,-2.7650488454342153,8954086948.182247
5.694612975317032,-2.314712805333969,2.837453247174908,1.9591085443181546,1.6621538373570175,7.897418066932259,4.370011267192634,-1.0434488481686772,-1.4388482085173693,-0.5539177181868391,10147246795.29799
