max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
7.378622531890869,126.84481811523438,0.19443634152412415,0.3478059768676758,1.549067497253418,0.26249999999999996
7.0,29.0,0.49926447181206857,3.0,3.0,0.26249999999999996
1.0,112.0,0.30648029561012685,3.0,5.0,0.26249999999999996
1.0,214.0,0.25208175258316023,1.0,0.0,0.26249999999999996
0.0,238.0,0.00934136734458306,0.0,3.0,0.26249999999999996
12.0,61.0,0.23787353685236712,1.0,0.0,0.26249999999999996
13.0,207.0,0.41260327477773023,3.0,3.0,0.26249999999999996
14.0,61.0,0.09624674601960714,4.0,4.0,0.26249999999999996
6.0,104.0,0.016715797801320032,2.0,5.0,0.26249999999999996
8.151891708374023,144.91661071777344,0.1347288340330124,0.9778945446014404,1.0249793529510498,0.26249999999999996
7.448329925537109,127.92045593261719,0.17442719638347626,0.546710729598999,1.5013271570205688,0.26249999999999996
4.0,75.0,0.11433692069058365,1.0,0.0,0.26249999999999996
3.0,198.0,0.003744834244425302,0.0,3.0,0.26249999999999996
12.0,11.0,0.04933788730634561,1.0,1.0,0.26249999999999996
4.0,133.0,0.037267892734094914,0.0,5.0,0.26249999999999996
6.0,229.0,0.07309776313906222,4.0,5.0,0.26249999999999996
3.0,142.0,0.27105532711102703,3.0,3.0,0.26249999999999996
7.0,32.0,0.052789560808706754,3.0,3.0,0.26249999999999996
14.0,57.0,0.1254963007411937,3.0,0.0,0.26249999999999996
3.0,248.0,0.1830139440432656,3.0,3.0,0.26249999999999996
3.0,186.0,0.1213609964252745,3.0,3.0,0.26249999999999996
5.0,84.0,0.2698854303080068,4.0,2.0,0.26249999999999996
7.0,260.0,0.3224837098621382,4.0,2.0,0.26249999999999996
4.0,22.0,0.4839317641838224,3.0,3.0,0.26249999999999996
3.0,283.0,0.24335169976401105,3.0,3.0,0.26249999999999996
2.0,145.0,0.4887899515981077,1.0,1.0,0.26249999999999996
1.0,39.0,0.11068153224709854,1.0,0.0,0.26249999999999996
11.0,59.0,0.09020379367242207,2.0,4.0,0.26249999999999996
13.0,38.0,0.014686768866408129,2.0,4.0,0.26249999999999996
1.0,157.0,0.20269381101150236,4.0,2.0,0.26249999999999996
13.0,98.0,0.3970104032489772,4.0,5.0,0.26249999999999996
1.0,298.0,0.13838008607807997,1.0,0.0,0.26249999999999996
13.0,195.0,0.138199464569479,4.0,0.0,0.26249999999999996
11.0,24.0,0.0574899700847935,2.0,1.0,0.26249999999999996
3.0,225.0,0.0073944357601689464,0.0,3.0,0.26249999999999996
6.0,71.0,0.0665373215057968,0.0,5.0,0.26249999999999996
