max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
11.36638355255127,227.231689453125,0.14282502233982086,0.7695667743682861,1.678377628326416,0.25
8.714805603027344,210.50531005859375,0.16489049792289734,0.8388532400131226,2.1421687602996826,0.25
6.0,201.0,0.1812735951959454,0.7906389785682871,2.0,0.25
10.0,196.0,0.19614454728216538,0.9817758804869009,2.0,0.25
18.0,201.0,0.292478653619332,0.6957863024168193,1.0,0.25625
11.0,323.0,0.4193001365589394,0.7079257404451995,3.0,0.25625
17.0,207.0,0.12763499258363745,0.8098526095550644,4.0,0.25625
6.0,256.0,0.4518678385521817,0.39369637430985466,3.0,0.25625
15.0,379.0,0.045955691660937006,0.9498455292900806,2.0,0.25625
7.0,367.0,0.1455229879693714,0.8806574958549183,2.0,0.25625
6.0,377.0,0.201742884590609,0.7755435331001563,2.0,0.25625
9.0,284.0,0.15707448341599356,0.5224978498282993,2.0,0.25625
20.0,448.0,0.02196860900617478,0.9975627843440737,1.0,0.26249999999999996
18.0,298.0,0.1427393738229537,0.6713943226828184,7.0,0.26249999999999996
15.447159767150879,201.3929443359375,0.4492000937461853,0.7416219711303711,4.519819259643555,0.26249999999999996
15.546785354614258,404.10394287109375,0.09774717688560486,0.498603880405426,11.098979949951172,0.26249999999999996
19.0,200.0,0.2166174163328155,0.9705935545718727,7.0,0.26249999999999996
12.0,228.0,0.6914736511135099,0.7623912185149561,1.0,0.26249999999999996
12.0,374.0,0.3868171984754251,0.6329371541522799,3.0,0.26875000000000004
5.0,168.0,0.12120253740432368,0.8580836850926142,5.0,0.26875000000000004
9.155767440795898,357.5964660644531,0.2957066595554352,0.4946974217891693,4.352902889251709,0.26875000000000004
6.46787166595459,220.85824584960938,0.18945814669132233,0.8064960837364197,2.5368881225585938,0.26875000000000004
14.0,344.0,0.7725515558342559,0.7686791377180987,5.0,0.26875000000000004
12.0,200.0,0.41485217867893204,0.8045400554152458,2.0,0.26875000000000004
15.0,179.0,0.6919981964205678,0.7807225499655791,7.0,0.26875000000000004
9.870227813720703,235.81805419921875,0.6029366850852966,0.8076781034469604,1.3020751476287842,0.26875000000000004
12.0,249.0,0.33140935296405627,0.6744397033154239,1.0,0.26875000000000004
8.59264850616455,286.7379455566406,0.16628704965114594,0.7186563611030579,2.126758098602295,0.26875000000000004
12.1599702835083,195.46151733398438,0.3307230770587921,0.8296055197715759,1.846062421798706,0.26875000000000004
12.0,421.0,0.015097743288770973,0.29836379811465985,6.0,0.26875000000000004
6.0,434.0,0.4382285718296417,0.46251570303389405,9.0,0.26875000000000004
7.0,229.0,0.9233726250399057,0.9353953898423588,1.0,0.26875000000000004
12.777870178222656,235.15621948242188,0.6524209380149841,0.7117882966995239,2.8375895023345947,0.275
14.0,397.0,0.03765580344945053,0.3027516609935549,10.0,0.275
10.7479829788208,374.2090148925781,0.356302946805954,0.5784648656845093,3.7611453533172607,0.275
12.128106117248535,226.06845092773438,0.4846562445163727,0.7640324831008911,1.2820477485656738,0.275
13.0,391.0,0.6589520822033901,0.9007433168487696,7.0,0.275
7.0,267.0,0.2719536597262463,0.9545762394826355,10.0,0.275
10.372206687927246,435.5013732910156,0.09300468862056732,0.9485219120979309,1.44256591796875,0.275
11.0,252.0,0.1513471615645267,0.7597114085995835,2.0,0.275
9.0,230.0,0.07106574027856656,0.8107188550033068,9.0,0.28125
7.239901542663574,248.33975219726562,0.6932859420776367,0.7562296390533447,1.077242374420166,0.28125
6.0,221.0,0.5548664995874585,0.599664516475925,1.0,0.28125
5.0,204.0,0.5305618402685618,0.9401837742877082,2.0,0.28125
10.0,430.0,0.9793723566036983,0.7178868553441119,8.0,0.28125
18.0,382.0,0.9326963787511536,0.7780685386729866,10.0,0.28125
9.0,428.0,0.2378555066570245,0.2870612442798193,8.0,0.28125
15.0,423.0,0.25658150034900545,0.9676107774074044,5.0,0.28125
7.0,437.0,0.28534492166514264,0.2582134798388908,7.0,0.28125
6.0,426.0,0.748358089115319,0.7531988780579381,6.0,0.28125
