C,kernel,gamma,decision_function_shape,loss
0.05200077944961197,rbf,2.060334326011682,ovr,55.93749999999999
0.19929884524249825,rbf,1.0057716022156515,ovr,55.93749999999999
11.216391121474336,rbf,0.8968055226091768,ovr,77.8125
9.15747849483757,rbf,1.0310265193470463,ovr,78.125
9.97635813649092,rbf,0.321167776010972,ovr,78.75
8.422112192883827,rbf,1.3558638112728232,ovo,80.0
0.2218872247827832,linear,16.100269049205753,ovo,80.9375
11.654351576990107,rbf,1.4503431093276955,ovo,80.9375
11.254136107273563,rbf,1.6227368858589175,ovo,81.5625
17.06951027037917,rbf,1.600417070927394,ovo,81.5625
8.731666624782484,rbf,1.5726000192988747,ovo,82.1875
8.969598380820418,rbf,0.2253859421326641,ovr,83.4375
13.423241908316255,rbf,1.7954327837027397,ovr,83.75
3.4567995242591496,rbf,0.2145730468750918,ovr,84.0625
10.093724600079511,rbf,1.835233928368037,ovr,84.375
9.840572807238665,rbf,2.2747285671087085,ovo,84.6875
13.180082631567045,rbf,2.549822305642626,ovr,85.3125
13.7149993132345,rbf,2.6683814442346345,ovo,85.9375
10.337292685254578,rbf,2.6887302509069966,ovr,85.9375
13.755650723790904,rbf,3.1321749813274034,ovr,85.9375
18.96092441423676,rbf,2.6009986695086216,ovo,85.9375
16.98757880275631,rbf,2.916858604199877,ovo,85.9375
11.005004632204137,rbf,3.1380284558783824,ovr,85.9375
16.216362413752517,rbf,3.2358427179885885,ovo,86.25
13.48205026719736,rbf,3.37051875001613,ovr,86.5625
8.575688085464092,rbf,3.7819753040354045,ovo,86.875
14.79117607041282,rbf,4.097912036199852,ovo,86.875
0.6435125639382785,rbf,15.433822707336013,ovr,86.875
17.885874255605348,rbf,5.3193977433674355,ovr,87.1875
13.785956070264866,rbf,4.235041553751855,ovr,87.1875
0.35278429562514785,rbf,15.7012138479906,ovo,87.1875
3.733158862138236,rbf,5.448785469515268,ovo,87.1875
14.546216652728155,rbf,5.299766397528482,ovo,87.1875
1.1589279094003921,rbf,4.165542553156819,ovo,87.1875
15.295092907438761,rbf,4.594284881182493,ovo,87.8125
5.639248707249129,rbf,4.967152080318822,ovr,87.8125
6.684060226846516,rbf,5.059068409329622,ovr,87.8125
14.24498005699264,rbf,4.5617252229240925,ovr,87.8125
1.6761231461949269,rbf,5.877671020696362,ovo,88.75
17.992629155148023,rbf,5.824793516781988,ovr,88.75
3.2756615614620013,poly,4.454957275359921,ovr,89.0625
12.928681711359092,poly,14.22352602456423,ovr,89.0625
7.206939645491806,poly,12.671795697540903,ovr,89.0625
10.727749824523926,poly,0.8774850368499756,ovr,89.0625
0.4462794580020395,poly,6.943028175184099,ovr,89.0625
6.8734291517863815,poly,2.1094652723086704,ovr,89.0625
4.032260661391304,poly,0.6197666360369946,ovo,89.0625
9.637740397834305,poly,13.961620280910337,ovr,89.0625
1.066126790454238,poly,13.147882231144564,ovo,89.0625
17.586071456989803,poly,11.878563853242522,ovr,89.0625
2.6815047206571516,poly,13.378717524373776,ovr,89.0625
2.711392469983703,poly,17.078054923985523,ovr,89.0625
13.649074335341101,poly,9.681787280272387,ovr,89.0625
2.0878515820834114,poly,18.04283127776246,ovr,89.0625
11.48271263228596,poly,5.72650032193914,ovo,89.0625
10.552462499700644,poly,18.378730446751685,ovr,89.0625
0.783919520880939,poly,0.7740516708614099,ovo,89.0625
8.950950622558594,poly,1.774835467338562,ovo,89.0625
14.488921091084757,poly,1.976326443631563,ovr,89.0625
4.176064310495077,poly,10.34077502612495,ovr,89.0625
9.6832971700389,poly,17.603535821506167,ovo,89.0625
13.109187665217528,poly,18.215353475349016,ovr,89.0625
16.77341933655836,poly,10.476400306526639,ovo,89.0625
12.09173363788044,poly,3.9353887729643504,ovr,89.0625
6.864171273792684,poly,9.548775895853439,ovo,89.0625
18.83135317187213,poly,19.061371360830986,ovo,89.0625
4.928226238930596,poly,16.7114282336438,ovr,89.0625
9.593656698366848,poly,10.584985885730708,ovo,89.0625
18.477938124120723,poly,16.08613692957158,ovr,89.0625
12.821552471071644,poly,14.792927217066717,ovo,89.0625
9.054853016690428,poly,11.888516897284454,ovr,89.0625
15.44642420140644,poly,19.267462850221253,ovo,89.0625
8.061846376412378,poly,4.872686918731043,ovr,89.0625
17.701604039928355,poly,5.969895387786419,ovr,89.0625
10.474882599673048,poly,6.83166737902371,ovr,89.0625
3.286652188600066,poly,11.75989485460543,ovr,89.0625
16.972563322876972,poly,15.711746056902,ovr,89.0625
5.697061830935214,rbf,6.432185197735671,ovo,89.0625
1.4071103415544894,poly,7.542108991454109,ovo,89.0625
9.811642788816954,poly,14.04080326031631,ovr,89.0625
18.618916619338453,poly,18.466287766772723,ovr,89.0625
10.190423011779785,poly,1.8038469552993774,ovr,89.0625
5.159091582721253,poly,8.219666940229418,ovr,89.0625
10.713071018567968,poly,18.90995313477195,ovo,89.0625
4.917104721069336,poly,2.1321933269500732,ovr,89.0625
18.203626848472688,poly,9.490621400843835,ovr,89.0625
11.449028183155397,poly,1.2156685993803986,ovr,89.0625
6.8105882395897055,poly,8.46484816298893,ovo,89.0625
9.132047388578657,poly,3.765710929911989,ovr,89.0625
8.027201652526855,poly,2.344686985015869,ovr,89.0625
7.316307947907002,poly,19.206379954119313,ovr,89.0625
16.22823286715956,poly,14.206150866423483,ovo,89.0625
16.57934866537835,poly,7.046796721350045,ovr,89.0625
13.426024436950684,poly,3.3387985229492188,ovo,89.0625
5.173480569700855,poly,19.348169091770387,ovr,89.0625
1.859548216308835,poly,7.5445321892204165,ovo,89.0625
5.45553867238553,poly,16.178824209236563,ovo,89.0625
5.14469390489007,poly,7.761795818180573,ovr,89.0625
7.805184725547179,poly,19.89357296390375,ovr,89.0625
17.49764973497402,poly,9.607946340489752,ovo,89.0625
6.205955004333145,poly,15.001752055281635,ovr,89.0625
4.74259528560467,poly,14.107252824854934,ovo,89.0625
14.534810033423328,poly,11.048093365469933,ovo,89.0625
8.422179535343952,poly,1.8094659410708689,ovo,89.0625
14.386412534749123,poly,5.854692476649611,ovo,89.0625
14.91173679584929,poly,8.81141817936093,ovr,89.0625
9.184615135192871,poly,0.4797842502593994,ovo,89.0625
7.722232341766357,poly,1.4042279720306396,ovr,89.0625
10.416293144226074,poly,0.39685654640197754,ovo,89.0625
0.094945028424263,poly,4.53455924987793,ovr,89.0625
12.150567054748535,poly,2.2759170532226562,ovr,89.0625
13.95124626159668,poly,3.2619974613189697,ovo,89.0625
15.525357246398926,poly,4.2343058586120605,ovr,89.0625
10.55859375,poly,1.7105777263641357,ovo,89.0625
5.262673377990723,poly,2.365431070327759,ovr,89.0625
14.073447227478027,poly,3.416982650756836,ovo,89.0625
9.60029125213623,poly,0.7514901161193848,ovr,89.0625
15.451700210571289,poly,2.6474311351776123,ovr,89.0625
11.788487434387207,poly,2.596607208251953,ovo,89.0625
12.16510196335652,poly,1.9136836706925118,ovo,89.0625
3.602896213531494,poly,1.3332571983337402,ovo,89.0625
7.4531354904174805,poly,4.030712604522705,ovr,89.0625
10.273938179016113,poly,0.9167635440826416,ovo,89.0625
11.742409706115723,poly,1.5202608108520508,ovo,89.0625
1.2384692430496216,poly,2.014469861984253,ovo,89.0625
14.953622817993164,poly,3.461249351501465,ovr,89.0625
15.256319046020508,poly,4.741793632507324,ovr,89.0625
14.748956680297852,poly,5.007867336273193,ovr,89.0625
16.365584032025865,poly,2.520844007193401,ovo,89.0625
3.543915921086153,poly,9.016513364920494,ovr,89.0625
6.929010042166578,poly,14.367969454489328,ovo,89.0625
6.6317568587326585,poly,9.776259197236854,ovr,89.0625
14.18979265802686,poly,9.682734956060925,ovr,89.0625
7.730740535357621,poly,9.106804026553796,ovr,89.0625
14.988981432618202,poly,16.442578973571276,ovo,89.0625
11.635672569274902,poly,2.1037468910217285,ovo,89.0625
6.169207838755387,poly,9.267838357158327,ovo,89.0625
17.228823316890548,poly,4.839051245940873,ovr,89.0625
2.8208418567404285,poly,18.74720786446479,ovr,89.0625
1.4439967051273468,poly,1.3785991558483321,ovo,89.0625
13.247290840952832,poly,10.868060578050347,ovr,89.0625
3.455542711711255,poly,14.161771474037682,ovo,89.0625
19.508752631116284,poly,0.09886979919717867,ovr,89.0625
16.265438079833984,poly,4.003350257873535,ovr,89.0625
0.8715804615226341,poly,1.5095104946406501,ovo,89.0625
7.794476176877999,poly,12.294154301440184,ovr,89.0625
1.8298038050156127,poly,14.304758761409317,ovo,89.0625
18.813472404264477,poly,12.587993871546972,ovr,89.0625
16.569154739379883,poly,5.119882106781006,ovr,89.0625
14.24047671308935,poly,15.980464607945112,ovo,89.0625
18.634549414896018,poly,10.412340102909893,ovr,89.0625
3.7887959480285645,poly,2.7110753059387207,ovr,89.0625
4.564453036138861,poly,13.913525312695391,ovr,89.0625
4.651735665533121,poly,4.540096060801821,ovr,89.0625
2.602016474310844,poly,6.828773785723962,ovo,89.0625
13.700431873307648,poly,7.2264200299834345,ovr,89.0625
18.787807511607067,poly,14.948996823102828,ovo,89.0625
4.6224088263743335,poly,3.535012422715534,ovr,89.0625
1.1298791275080613,poly,3.3398943242656425,ovo,89.0625
18.425379118720905,rbf,5.944920417112538,ovo,89.0625
8.965995818544107,poly,0.3793809904997703,ovo,89.0625
13.818910307430636,poly,15.40213337215703,ovr,89.0625
11.754265322651076,poly,17.58536996925162,ovr,89.0625
12.990773763696835,poly,8.79580058564267,ovr,89.0625
14.480678357209358,poly,14.31001012519729,ovr,89.0625
14.537622451782227,poly,2.2328357696533203,ovr,89.0625
12.556325318856098,poly,2.6067120242241684,ovo,89.0625
11.202232603878088,poly,11.110930897989256,ovo,89.0625
14.208129574589938,poly,3.6178226615542015,ovo,89.0625
0.27915153418301997,poly,5.731215488140794,ovo,89.0625
9.62551886746678,poly,7.205988869542236,ovo,89.0625
19.04822203379568,rbf,6.004652624191896,ovr,89.0625
15.302639689112098,poly,1.9857801149602266,ovr,89.0625
12.32294114703223,poly,18.762164502941353,ovr,89.0625
11.33822835380152,poly,7.622360328496411,ovr,89.0625
8.637046627945441,poly,17.43531514243377,ovo,89.0625
12.036687364101944,poly,10.514605762466275,ovo,89.0625
6.723784099669169,poly,0.3896445057798543,ovo,89.0625
18.032187676387405,poly,19.71954224946152,ovr,89.0625
2.4326305566411786,poly,2.7246789455519536,ovo,89.0625
9.953471539743893,poly,18.531988043978224,ovo,89.0625
19.42699135861907,rbf,6.519726709182071,ovr,89.0625
4.6709776796001465,poly,14.757191445158043,ovr,89.0625
3.2993523469454176,poly,13.750806872067312,ovo,89.0625
