max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
4.0,231.0,0.05084437745882432,1.0,2.0,0.26249999999999996
2.0,17.0,0.2647355370182097,3.0,3.0,0.26875000000000004
12.0,165.0,0.025433718170280784,2.0,2.0,0.26875000000000004
0.0,101.0,0.046771596310035246,4.0,4.0,0.26875000000000004
13.0,142.0,0.17886237106241032,3.0,3.0,0.26875000000000004
13.0,23.0,0.32553071137584244,4.0,4.0,0.26875000000000004
2.0,257.0,0.23462184137881373,2.0,3.0,0.26875000000000004
11.0,61.0,0.27491916501857716,2.0,5.0,0.26875000000000004
7.0,99.0,0.12823654050364122,2.0,2.0,0.26875000000000004
2.0,163.0,0.11781522458614288,4.0,5.0,0.26875000000000004
2.0,17.0,0.35765383501342685,4.0,4.0,0.26875000000000004
9.0,250.0,0.2502836025560807,3.0,2.0,0.26875000000000004
2.0,113.0,0.09754877614228762,3.0,4.0,0.26875000000000004
9.0,190.0,0.09022518037437274,3.0,5.0,0.26875000000000004
1.0,185.0,0.3180922503443132,0.0,2.0,0.26875000000000004
13.0,216.0,0.22244892261265028,3.0,3.0,0.26875000000000004
3.0,196.0,0.3488495234097212,0.0,5.0,0.26875000000000004
7.0,260.0,0.09016823164081529,3.0,2.0,0.26875000000000004
14.0,155.0,0.39284336342696746,1.0,3.0,0.26875000000000004
2.0,186.0,0.16900496116434566,4.0,3.0,0.26875000000000004
6.0,234.0,0.40624041943566264,1.0,0.0,0.26875000000000004
5.0,233.0,0.027740619744886067,1.0,2.0,0.26875000000000004
8.0,51.0,0.16668291639557375,1.0,2.0,0.26875000000000004
5.0,146.0,0.03324221224484944,3.0,2.0,0.26875000000000004
6.0,96.0,0.37731545617429124,1.0,4.0,0.26875000000000004
13.0,15.0,0.202297878596181,3.0,3.0,0.26875000000000004
7.0,151.0,0.434679452103539,3.0,2.0,0.26875000000000004
14.0,93.0,0.017529335264671153,1.0,4.0,0.26875000000000004
7.0,269.0,0.1775879590792974,3.0,0.0,0.26875000000000004
12.0,12.0,0.3194022789794588,3.0,5.0,0.26875000000000004
14.0,154.0,0.07487322634525106,3.0,2.0,0.26875000000000004
9.0,74.0,0.4298607280308503,4.0,4.0,0.26875000000000004
8.0,164.0,0.16028500054635642,3.0,2.0,0.26875000000000004
3.0,262.0,0.4320493619158364,4.0,5.0,0.26875000000000004
7.0,226.0,0.07735973035303755,3.0,2.0,0.26875000000000004
12.0,139.0,0.4895931095593231,4.0,4.0,0.26875000000000004
5.0,59.0,0.0326681339420133,3.0,4.0,0.26875000000000004
7.0,85.0,0.13567412006366952,3.0,2.0,0.26875000000000004
9.0,213.0,0.08004128924998777,3.0,0.0,0.275
12.0,8.0,0.07540586000117064,1.0,2.0,0.275
8.0,236.0,0.23314821845080272,1.0,2.0,0.275
0.0,173.0,0.03153902401305566,1.0,1.0,0.275
4.0,37.0,0.3042549853104478,0.0,5.0,0.275
0.0,67.0,0.029020830686972306,1.0,2.0,0.275
5.0,295.0,0.17631529550326014,1.0,1.0,0.275
10.0,183.0,0.022146115990091184,0.0,4.0,0.275
11.0,235.0,0.01549829748985697,2.0,3.0,0.275
9.0,232.0,0.12533377801177428,1.0,2.0,0.275
8.0,78.0,0.1926863385785949,0.0,4.0,0.275
7.0,7.0,0.23808940480325294,3.0,2.0,0.275
8.0,106.0,0.4652992866372134,1.0,3.0,0.275
5.0,251.0,0.17066638319758512,1.0,4.0,0.275
1.0,82.0,0.03297956260703194,3.0,4.0,0.275
3.0,287.0,0.3831640515448274,0.0,3.0,0.275
4.0,176.0,0.13821451691584624,3.0,2.0,0.275
12.0,115.0,0.10847141639924018,4.0,1.0,0.275
2.0,293.0,0.4523741018040559,4.0,5.0,0.275
12.0,52.0,0.18513783174047058,1.0,1.0,0.275
5.0,73.0,0.0012655587807532745,3.0,5.0,0.28125
0.0,49.0,0.2848667977726315,4.0,4.0,0.28125
4.0,254.0,0.40350357331688697,1.0,5.0,0.28125
1.0,145.0,0.10307058927800558,3.0,4.0,0.28125
7.0,7.0,0.19281203661540736,3.0,2.0,0.28125
3.0,197.0,0.3580356263134263,0.0,4.0,0.28125
4.0,118.0,0.14380519685798593,3.0,5.0,0.28125
5.870291709899902,92.32640075683594,0.04700233042240143,0.6566312313079834,1.098815679550171,0.28125
12.0,26.0,0.3158597096930706,1.0,5.0,0.28125
5.478381156921387,72.23583984375,0.045476123690605164,0.9656790494918823,1.1037559509277344,0.28125
7.0,208.0,0.3202937269817786,2.0,2.0,0.28125
9.0,95.0,0.056279584606266926,1.0,5.0,0.28125
9.0,116.0,0.25502705263941083,0.0,3.0,0.2875
2.0,138.0,0.30779589360148074,0.0,3.0,0.2875
0.0,76.0,0.2896017214153491,0.0,3.0,0.2875
5.945167064666748,94.40287780761719,0.04820623993873596,0.8993802070617676,1.0376179218292236,0.2875
