lr,numOfL1,numOfL2,keep_prob,batch_size,loss
0.1765214890211919,15.0,26.0,0.9767341996145553,19.0,3.5643400738018824
0.12006017533112759,15.0,26.0,0.9189381951624543,28.0,3.910425094742479
0.300044891254324,15.0,40.0,0.9705017214857562,29.0,4.456300578422047
0.2166484825017913,14.0,38.0,0.8478455983149978,18.0,4.553065720844016
0.17158001189480684,20.0,30.0,0.9333313670370993,11.0,5.814307040709656
0.1873829030794455,3.0,4.0,0.9998607160453439,5.0,6.633360867375271
0.17121092824213896,3.0,17.0,0.8192610037451038,5.0,6.6987672879775575
0.23238987322276317,15.0,29.0,0.9748523578307806,29.0,6.882092004147974
0.16670111143514194,11.0,38.0,0.8488533855041602,8.0,7.004024074772717
0.3210053957650819,11.0,82.0,0.8710038308432196,18.0,7.0499204329633525
0.06524945495858306,117.0,15.0,0.9761341690494516,1.0,7.1733281101138155
0.20686672202995293,36.0,26.0,0.9981357969597057,13.0,7.1852532232773845
0.2069060503629017,19.0,66.0,0.9770807776510472,8.0,7.460754751387604
0.3966590072817153,9.0,48.0,0.9412731138208327,10.0,7.70298279125878
0.13868007782204367,57.0,13.0,0.8793622860975403,23.0,7.802195291220897
0.11789918556676882,27.0,18.0,0.8677084666279717,20.0,7.859389242520173
0.29783713790107347,54.0,35.0,0.9749505842098413,14.0,8.068199662390219
0.20840254627392837,93.0,30.0,0.9577840275094375,26.0,8.15397449328792
0.22007273353831236,106.0,34.0,0.809023049499952,20.0,8.390144855753721
0.22218227337488178,74.0,65.0,0.9498806370027787,27.0,8.866134381256439
0.14086883985617493,14.0,38.0,0.9585851440850837,18.0,8.909426425248144
0.11387851551552214,2.0,18.0,0.7820010546367648,8.0,9.450011150183062
0.2600404527399203,36.0,26.0,0.9262921189939545,9.0,9.575275819731546
0.5246467185620337,23.0,15.0,0.888144727636007,16.0,9.664987601390777
0.3887174061900821,61.0,40.0,0.8608661374100509,10.0,9.735199438938514
0.9999769105710771,125.0,0.0,0.6689442767671057,18.0,9.82501816690545
0.11950054659100975,49.0,12.0,0.5962568354458835,19.0,9.88359842033573
0.8724112753220118,2.0,109.0,0.8018691304984161,25.0,9.92171661462474
0.30841444971114806,48.0,38.0,0.8129819741804171,20.0,9.923125932306602
0.18472426212303025,31.0,26.0,0.8728710349140596,28.0,9.923340694114742
0.4726967998992966,113.0,6.0,0.7194403666868582,26.0,9.929458728650564
0.13341581104644762,8.0,4.0,0.6399537107744222,27.0,9.930408452772944
0.4447481457899582,113.0,8.0,0.7955213121896783,19.0,9.976575792159581
0.535652168701142,16.0,5.0,0.6595268958443623,7.0,9.980660978871093
0.1903051870702484,92.0,6.0,0.8102027460485776,22.0,9.986931806877951
0.13224416450666338,87.0,3.0,0.8860627993278328,30.0,9.991577875728941
0.36550452966983243,6.0,27.0,0.32074597620999123,25.0,9.99834727322688
0.3015500036875459,36.0,2.0,0.9001706303359625,19.0,9.999046258442917
0.3220720052973719,45.0,9.0,0.9517353575040154,29.0,10.000311650366495
0.8396697542401743,48.0,11.0,0.7794693993856108,21.0,10.000799458034102
0.09701126081085083,64.0,0.0,0.9857122213804933,18.0,10.001344522440206
0.22093028187587832,109.0,26.0,0.9866946987486797,28.0,10.002988944173532
0.058686033373718825,92.0,0.0,0.7422122384307916,16.0,10.005338063690663
0.12362591198798818,110.0,28.0,0.8749018496292895,14.0,10.0135979009879
0.2777156737077152,88.0,7.0,0.9331820121842008,11.0,10.026567348021558
0.7171283796728096,15.0,29.0,0.9622805637976384,4.0,10.037485340604434
0.6471173974589889,57.0,21.0,0.6975389487954815,18.0,10.03848278015048
0.4399197515743295,45.0,7.0,0.8571733665103767,22.0,10.041802058240833
0.1526227157349569,47.0,6.0,0.9251800114190945,6.0,10.06899862231452
0.2796640151420643,37.0,26.0,0.9706998702325904,27.0,10.079266880565784
0.19216623625667717,122.0,37.0,0.8507988547918515,20.0,10.08764941118254
0.5538991699052592,29.0,30.0,0.7993863097579181,11.0,10.089018390561314
0.3093159583176237,103.0,80.0,0.7646844461649909,23.0,10.105953736139789
0.0931755013894314,82.0,0.0,0.8049445051038009,6.0,10.107957913732657
0.2931881118225762,61.0,71.0,0.9840757215500386,29.0,10.109900765123712
0.543764679507355,17.0,10.0,0.6868853816120498,5.0,10.116393789512001
0.26982536753836683,111.0,17.0,0.7273231773395485,25.0,10.131588265954537
0.7661792917150975,79.0,1.0,0.3952619713330289,24.0,10.147231435735197
0.22683982673646716,112.0,10.0,0.9395987134473073,18.0,10.149787679438989
0.23908810615394674,34.0,20.0,0.8254122565364956,17.0,10.152123070904455
0.3976837857214253,39.0,11.0,0.6777533095608481,13.0,10.161013971357246
0.436748077923979,9.0,26.0,0.5301744634764024,19.0,10.272203444264177
0.2966130816683684,47.0,39.0,0.7432784292808573,6.0,10.312999156010045
0.19763808645221084,108.0,58.0,0.9845505240067648,2.0,10.315060220792542
0.5191891949079043,89.0,30.0,0.9995628244208974,6.0,10.329340188265734
0.34022579278404197,69.0,19.0,0.8325518177438668,30.0,10.342601785284653
0.11004694105725266,62.0,12.0,0.42644347796193116,19.0,10.354087606854232
0.3303351214260092,13.0,38.0,0.7095145599081877,20.0,10.394866791192703
0.3838895846974697,75.0,103.0,0.9780795040220094,6.0,10.428940155945032
0.37148230316776853,97.0,98.0,0.9161441126744396,18.0,10.459880003882258
0.2553204418287597,35.0,2.0,0.9309229996647698,13.0,10.466846554513609
0.2832795292847899,34.0,50.0,0.8934554139762974,22.0,10.48282875382635
0.352968920069368,15.0,41.0,0.9626270870978875,29.0,10.520104312198544
0.15552218890234693,60.0,36.0,0.7632357643371135,29.0,10.528863551297725
0.049457871304204815,1.0,125.0,0.9837986661413767,21.0,10.530213146640383
0.21136185509981176,26.0,74.0,0.9515169581755244,12.0,10.538439584918365
0.371257804147999,4.0,36.0,0.5699145203811518,24.0,10.59761701171295
0.08508326476519273,1.0,28.0,0.9980432116409249,5.0,10.607575701272571
0.9330939234986664,125.0,0.0,0.6800173531158107,25.0,10.830291785748758
0.2119145718069287,115.0,34.0,0.9223498695423504,22.0,10.858626266183203
0.07820263413813913,106.0,14.0,0.7651064035918927,23.0,10.945115444746627
0.2042723546268722,83.0,65.0,0.9178887088951112,9.0,10.95836493987229
0.3193829644238767,20.0,20.0,0.9451258310407831,15.0,11.022719429443669
0.5640288793124145,18.0,42.0,0.9335610685324786,4.0,11.04095343590529
0.302658940965571,112.0,38.0,0.8217362498820833,20.0,11.189861537261656
0.30223076794035425,90.0,45.0,0.8659869177960429,5.0,11.2051067959278
0.48484432848319237,7.0,78.0,0.9031075956528255,21.0,11.369413293714077
0.21830175895859014,89.0,68.0,0.9995982117504376,12.0,11.451054610698804
0.9926520490845031,52.0,86.0,0.6274711444309069,15.0,11.672412369798717
0.36428925578718574,22.0,31.0,0.829642059140408,3.0,11.743696013618223
0.657545777867276,19.0,48.0,0.9348735330638508,10.0,11.887759050302002
0.8278344663527964,42.0,99.0,0.921153198518282,26.0,12.002257570390073
0.6937166147947261,117.0,69.0,0.8401982048384525,22.0,12.005202599096807
0.34266154710658514,116.0,40.0,0.9318724930573278,20.0,12.096552281422287
0.2696119804425882,38.0,100.0,0.8501837424378167,24.0,12.182907002876352
0.20957475508329157,36.0,65.0,0.990382576569332,13.0,12.235689657905226
0.46648810852347233,64.0,59.0,0.9122731079193617,10.0,12.248032416600417
0.19664487303914857,83.0,36.0,0.8362055252393816,28.0,12.319262053266018
0.24422674958922783,74.0,71.0,0.9706765910344513,26.0,12.765974662434283
0.29624839421159743,11.0,37.0,0.7322967193952262,18.0,12.923788877721108
0.10923940639952762,0.0,38.0,0.8008036288162739,21.0,12.990201312279286
0.26892082734689626,105.0,24.0,0.9165429641009066,29.0,13.054590085871867
0.3138572140489855,118.0,40.0,0.9577213856248732,29.0,13.112751172183046
0.7351280578688768,73.0,15.0,0.4538073313579836,26.0,13.225031326091102
0.10223842583713064,103.0,55.0,0.8706220474573753,23.0,13.231117263732042
0.9193610538032502,104.0,23.0,0.8379011112230016,19.0,13.311061774634606
0.15516227519585962,15.0,19.0,0.8197880722226072,3.0,13.351199450012214
0.3567781624808335,88.0,68.0,0.9758827009615326,29.0,13.594227894061845
0.33315062650825517,15.0,5.0,0.4199647057188934,1.0,14.268355664202081
0.35946339138811806,87.0,88.0,0.7761247897329092,14.0,14.672138760005733
0.17408125995657003,78.0,30.0,0.7523342217882258,11.0,15.470024276493387
0.5784743789291404,48.0,8.0,0.522032323833589,18.0,15.832018959393375
0.1786710347931666,96.0,52.0,0.9995572857664994,27.0,16.004528552510752
0.2330020866036595,121.0,81.0,0.7422585175971312,25.0,16.656516315313482
0.17204167023451034,50.0,100.0,0.9720230717530879,19.0,17.047366928395498
0.3260986046197201,4.0,49.0,0.8829942088005691,23.0,17.260268443085803
0.35290128698295825,100.0,56.0,0.7181959518604006,24.0,17.53634526344148
0.4758359234736944,56.0,62.0,0.9426611369388238,22.0,17.91072169159466
0.05653851808534002,102.0,16.0,0.9996153997214036,17.0,18.43810988622722
0.4601935959267554,105.0,18.0,0.9219619897605769,28.0,18.595874010412793
0.22254262782200873,13.0,82.0,0.8606729921238049,13.0,18.796302324192105
0.35183160935872376,15.0,91.0,0.9982938756362305,15.0,18.91292512481228
0.19109219780889963,12.0,57.0,0.9188822665339195,1.0,18.99828559915854
0.42128640094063924,94.0,45.0,0.9126269191607342,17.0,19.046318845506413
0.15192058837014275,15.0,109.0,0.9319648580818392,30.0,20.023878050025488
0.17959126455900667,75.0,75.0,0.9223783954804172,20.0,21.989057458255825
0.3462257736081735,80.0,92.0,0.9424312399132284,11.0,22.424420734314516
0.1668689550635847,0.0,22.0,0.18543330732418967,19.0,22.53810195986069
0.5406249499244546,117.0,26.0,0.9491321189665692,13.0,23.010941750497167
0.5863079307368098,75.0,78.0,0.9993101521470642,3.0,23.51719760179991
0.15474511287355638,114.0,21.0,0.22675805819058215,18.0,23.59222972552839
0.23704571100571373,71.0,90.0,0.7881051767077849,30.0,24.376331300024997
0.26731094816139184,14.0,89.0,0.8372997114501474,18.0,24.45672835892291
0.41452835246254904,76.0,96.0,0.975553497156932,4.0,25.16210726361933
0.1900390904595696,120.0,112.0,0.8229606427566873,18.0,25.641069469356303
0.41942473598191143,53.0,114.0,0.9691657103187752,23.0,26.16701446523052
0.27950917545534415,63.0,70.0,0.9993888486556537,7.0,26.233330999578182
0.40274331683891024,99.0,47.0,0.9567251122285576,1.0,27.223129651343207
0.4163169016864381,120.0,110.0,0.6663457532143003,28.0,27.978456215513003
0.6322709977603893,60.0,92.0,0.8363275590450641,26.0,28.07583934109436
0.18067506283883883,10.0,84.0,0.8929291924744795,7.0,28.564305462760746
0.3162197092841688,77.0,16.0,0.47371652953389337,18.0,29.19418147992858
0.18192262831060316,109.0,25.0,0.46668569519793873,16.0,29.322607195722327
0.6078062391906063,93.0,24.0,0.7038570452261159,22.0,29.625166416216334
0.20550590042126368,80.0,71.0,0.6083328304129813,27.0,29.7496296523728
0.08674216350227021,70.0,54.0,0.9637857532282861,24.0,29.845970843060407
0.11757946265365142,7.0,44.0,0.9120027406276494,5.0,30.134353900988096
0.313001217201607,95.0,86.0,0.6196600238111772,21.0,30.87896124010235
0.22249008721995564,49.0,83.0,0.8909861299142914,18.0,30.917936497081815
0.14450016188168646,115.0,83.0,0.9985109234685032,15.0,31.188652719702873
0.5093874211985339,51.0,120.0,0.900356430528684,16.0,31.282127844169366
0.3361618120857589,99.0,67.0,0.49620083221030564,30.0,31.375462715328617
0.33697934302440363,6.0,102.0,0.7520111142156622,18.0,31.8484074200479
