max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
4.0,107.0,0.003109134649219844,0.0,1.0,0.25
6.0,92.0,0.21663267931190217,3.0,1.0,0.25
1.0,225.0,0.44886226107118177,3.0,0.0,0.25
8.0,248.0,0.05806680110494618,3.0,1.0,0.25
11.0,120.0,0.28467607255684385,1.0,1.0,0.25
10.0,150.0,0.09885289223931693,2.0,2.0,0.25
5.0,78.0,0.08744667110930249,3.0,2.0,0.25
5.0,7.0,0.002051573698381534,3.0,0.0,0.25
0.0,143.0,0.26605647668775473,2.0,1.0,0.25
6.0,6.0,0.009874028118925314,1.0,0.0,0.25
3.0,191.0,0.13922478206572403,0.0,0.0,0.25
5.0,22.0,0.3520991068939101,4.0,5.0,0.25625
6.0,247.0,0.11439061265844472,1.0,2.0,0.25625
6.0,52.0,0.43181688718858324,3.0,2.0,0.25625
8.0,256.0,0.39700569826261184,4.0,2.0,0.25625
0.0,8.0,0.3089728228732743,2.0,2.0,0.25625
6.0,161.0,0.37418365031013123,3.0,2.0,0.25625
6.0,24.0,0.13759284663956742,3.0,0.0,0.25625
6.0,215.0,0.016522010882973504,3.0,1.0,0.25625
5.0,36.0,0.4900397902256637,4.0,4.0,0.25625
4.0,155.0,0.20581834854128497,4.0,2.0,0.25625
6.0,15.0,0.10342843189194907,1.0,1.0,0.25625
3.0,219.0,0.041385756258864016,3.0,2.0,0.25625
3.0,47.0,0.06394465506504649,2.0,0.0,0.25625
4.0,206.0,0.3373059464091841,1.0,1.0,0.25625
12.0,81.0,0.384161715576689,4.0,0.0,0.25625
9.0,255.0,0.10987615567690744,4.0,0.0,0.25625
9.0,174.0,0.2757863545541966,0.0,0.0,0.25625
5.0,31.0,0.2282506719466467,2.0,1.0,0.25625
6.0,201.0,0.2447365342437518,3.0,5.0,0.25625
1.0,173.0,0.17211678619027942,1.0,1.0,0.25625
10.0,202.0,0.45442509478711357,4.0,2.0,0.25625
14.0,287.0,0.21135628393682523,3.0,0.0,0.25625
10.0,23.0,0.07828515384745141,0.0,1.0,0.25625
13.0,128.0,0.4009444407956909,3.0,2.0,0.25625
13.0,152.0,0.27170373567304323,1.0,4.0,0.25625
7.0,139.0,0.19353569186909508,3.0,0.0,0.25625
3.0,108.0,0.09540401237766923,0.0,0.0,0.25625
4.0,104.0,0.35943388537293136,1.0,0.0,0.25625
6.0,218.0,0.2531396246229408,3.0,0.0,0.25625
14.0,193.0,0.12819781840208855,3.0,0.0,0.26249999999999996
2.0,284.0,0.12905218418249415,2.0,0.0,0.26249999999999996
6.0,125.0,0.2887473735876581,1.0,2.0,0.26249999999999996
12.0,241.0,0.36388174481601915,3.0,0.0,0.26249999999999996
9.0,53.0,0.14452827026497847,0.0,1.0,0.26249999999999996
1.0,280.0,0.3609660644586782,1.0,2.0,0.26249999999999996
5.0,271.0,0.4000400832823278,3.0,0.0,0.26249999999999996
2.0,107.0,0.36116675042486823,3.0,2.0,0.26249999999999996
7.0,115.0,0.035023596740885156,1.0,5.0,0.26249999999999996
12.0,207.0,0.07877805361488045,1.0,3.0,0.26249999999999996
7.0,87.0,0.019626651973143536,4.0,3.0,0.26249999999999996
1.0,274.0,0.41372392090644877,2.0,1.0,0.26249999999999996
9.0,268.0,0.24691154637738733,2.0,0.0,0.26249999999999996
6.0,175.0,0.2564497777026361,1.0,5.0,0.26249999999999996
7.0,198.0,0.38163651800508525,1.0,4.0,0.26249999999999996
6.0,224.0,0.29506879127212265,0.0,0.0,0.26249999999999996
7.0,94.0,0.08839499462601112,3.0,1.0,0.26249999999999996
8.0,194.0,0.05005228670167204,0.0,1.0,0.26249999999999996
6.0,184.0,0.16501315696117863,3.0,4.0,0.26249999999999996
0.0,217.0,0.028743205506954497,4.0,5.0,0.26249999999999996
6.0,179.0,0.23223530532638703,1.0,0.0,0.26249999999999996
13.0,170.0,0.11010627004277457,3.0,2.0,0.26249999999999996
14.0,299.0,0.3003408779012049,0.0,3.0,0.26249999999999996
5.0,144.0,0.10399576828411441,0.0,2.0,0.26249999999999996
9.0,72.0,0.025802171828926093,3.0,1.0,0.26249999999999996
12.0,237.0,0.40895834395216996,3.0,5.0,0.26249999999999996
14.0,158.0,0.07634255052993422,3.0,1.0,0.26249999999999996
6.0,155.0,0.15409044795602128,2.0,1.0,0.26249999999999996
6.0,228.0,0.17119470675957046,1.0,2.0,0.26249999999999996
10.0,1.0,0.3172700523823547,3.0,3.0,0.26249999999999996
