max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
3.0,146.0,0.38039637253210523,4.0,2.0,0.23124999999999996
3.0,223.0,0.20579778139859817,4.0,2.0,0.23124999999999996
7.0,200.0,0.38203756769562697,4.0,0.0,0.23124999999999996
13.0,25.0,0.18084200251713534,4.0,0.0,0.23750000000000004
11.0,269.0,0.4213696690893236,0.0,3.0,0.23750000000000004
3.0,155.0,0.31910707776096014,4.0,2.0,0.23750000000000004
14.0,111.0,0.2022081014710774,3.0,1.0,0.23750000000000004
6.0,22.0,0.07937382339009252,4.0,0.0,0.23750000000000004
2.0,246.0,0.11979836686651475,4.0,2.0,0.24375000000000002
5.0,135.0,0.011567903972783983,4.0,2.0,0.24375000000000002
11.0,254.0,0.3592309972769992,4.0,2.0,0.24375000000000002
0.0,290.0,0.4545511369430145,4.0,2.0,0.24375000000000002
10.0,122.0,0.3656519159918978,4.0,0.0,0.24375000000000002
3.0,289.0,0.23146124673820462,4.0,2.0,0.24375000000000002
3.0,6.0,0.27452562367415323,1.0,2.0,0.24375000000000002
14.0,146.0,0.3993488198305165,4.0,2.0,0.24375000000000002
3.0,61.0,0.20986889976732284,4.0,2.0,0.24375000000000002
14.579208374023438,254.57421875,0.2704758048057556,0.7580718994140625,2.5259952545166016,0.25
6.017551898956299,298.09515380859375,0.20233893394470215,0.7393817901611328,1.8952844142913818,0.25
10.0,144.0,0.26859906484469254,4.0,2.0,0.25
12.0,238.0,0.4762924569620931,2.0,0.0,0.25
1.0,258.0,0.4768459326817598,3.0,0.0,0.25
3.0,133.0,0.04416221088470609,2.0,2.0,0.25
9.0,234.0,0.19165834502959114,0.0,3.0,0.25
13.0,92.0,0.378781133390453,4.0,5.0,0.25
3.0,275.0,0.25650364400239256,4.0,2.0,0.25
7.0,187.0,0.4227893960343873,0.0,0.0,0.25
13.0,64.0,0.14894376955535257,4.0,2.0,0.25
2.0,128.0,0.08130800756212628,4.0,3.0,0.25
9.0,225.0,0.33350138718276495,1.0,0.0,0.25625
0.0,270.0,0.4482300880601968,1.0,1.0,0.25625
12.0,218.0,0.2179895507615623,3.0,2.0,0.25625
12.0,291.0,0.2906628429866651,3.0,2.0,0.25625
3.0,141.0,0.21883211851153475,4.0,1.0,0.25625
9.0,186.0,0.2423574630858374,3.0,0.0,0.25625
8.0,38.0,0.4415247373516417,1.0,5.0,0.25625
5.0,172.0,0.3048577592674855,4.0,1.0,0.25625
4.0,147.0,0.03902771352523518,4.0,0.0,0.25625
3.0,200.0,0.36748089573144743,4.0,5.0,0.25625
3.0,72.0,0.25368023422689306,4.0,3.0,0.25625
12.0,2.0,0.47435872937724455,4.0,1.0,0.25625
14.0,129.0,0.4963928873145359,0.0,2.0,0.25625
4.0,228.0,0.16233019041596122,2.0,2.0,0.25625
2.0,156.0,0.30589995334382364,4.0,3.0,0.25625
7.0,108.0,0.4683349393144914,4.0,0.0,0.26249999999999996
