C,kernel,gamma,decision_function_shape,loss
0.04045628180461573,3.0,2.1346912337102446,0.0,55.93749999999999
0.19703353934885648,3.0,1.2495761346643794,0.0,55.93749999999999
0.18615379236739926,3.0,1.2183485300725563,0.0,55.93749999999999
0.12142861127930514,3.0,1.1220957034697467,0.0,55.93749999999999
0.7905676364898682,rbf,1.7103310823440552,ovr,55.93749999999999
0.7258243403116256,3.0,1.99663767266748,0.0,55.93749999999999
0.947058815491527,3.0,2.833969667212736,0.0,55.93749999999999
0.9366398674614922,3.0,1.9694442256953308,0.0,55.93749999999999
0.6298505722622405,3.0,1.921549295494894,0.0,55.93749999999999
0.27960511100790875,3.0,1.3062949987435282,0.0,55.93749999999999
0.8425886631011963,rbf,1.6693710088729858,ovr,55.93749999999999
0.30730175971984863,rbf,0.463224321603775,ovr,57.1875
1.2764062432444951,3.0,0.008181571476351124,0.0,63.4375
15.463953971862793,rbf,0.5410938858985901,ovr,75.0
14.895830154418945,rbf,0.5401585102081299,ovr,75.0
9.075395584106445,rbf,0.6474752426147461,ovr,75.3125
16.47417449951172,rbf,0.63344407081604,ovr,75.3125
16.40144927531674,3.0,0.6155272111920409,0.0,75.3125
14.041228294372559,rbf,0.4471336901187897,ovr,75.625
15.792326571008706,3.0,0.4614632926270529,0.0,75.9375
16.99336167813515,3.0,0.5107591257646775,0.0,75.9375
14.88040828704834,rbf,0.4555511772632599,ovr,75.9375
14.20763874053955,rbf,0.42263755202293396,ovr,76.25
15.686066627502441,rbf,0.42106762528419495,ovr,76.25
12.259823475979978,3.0,0.42642074974430616,0.0,76.25
13.849066783704933,3.0,0.4184857585825351,0.0,76.5625
15.937897682189941,rbf,0.4062144458293915,ovr,76.5625
15.112597465515137,rbf,0.40725424885749817,ovr,76.5625
1.5239284038543701,rbf,0.7234330773353577,ovr,77.1875
15.718875885009766,rbf,0.3668089210987091,ovr,77.1875
18.0098326571413,3.0,0.37612540135551015,0.0,77.5
15.66812515258789,rbf,0.37383827567100525,ovr,77.5
16.82558782588432,3.0,0.8097951433494606,0.0,77.5
13.078695317417711,3.0,0.8447675298885888,0.0,77.8125
6.588954448699951,rbf,1.0428643226623535,ovr,77.8125
15.926591873168945,rbf,0.9171751737594604,ovr,77.8125
19.995310263207475,3.0,0.8519522577942593,1.0,78.125
14.085693359375,rbf,1.0292439460754395,ovr,78.125
2.562985443017174,3.0,1.0236003407677476,0.0,78.125
13.498853724669067,3.0,0.32932308686046685,0.0,78.4375
9.861117362976074,rbf,0.9750059843063354,ovr,78.4375
15.388711027867197,3.0,1.1860563141035876,0.0,78.75
9.632929969071629,3.0,1.2080777576002317,0.0,78.75
1.9527551472785387,3.0,1.203262806786118,0.0,78.75
2.9438445568084717,rbf,1.2001842260360718,ovr,78.75
10.645551681518555,rbf,0.32363978028297424,ovr,78.75
7.161901950836182,rbf,1.1605204343795776,ovr,79.375
7.585862507060481,3.0,1.3372154228452848,0.0,80.0
3.766969919204712,rbf,1.3814877271652222,ovr,80.0
1.530273199081421,rbf,1.6285126209259033,ovr,81.25
4.262411846252984,3.0,0.03542617239647483,1.0,81.25
15.253741321196998,3.0,1.4838274787747752,0.0,81.25
14.004582426408309,3.0,1.5921320929411173,0.0,81.5625
1.3614981174468994,rbf,1.7063614130020142,ovr,81.875
16.07636998422535,3.0,1.722001024776608,1.0,81.875
12.430869220287336,3.0,1.5256039601506914,0.0,81.875
18.34919714406082,3.0,1.5453750543448923,1.0,82.1875
1.129460096359253,rbf,1.527666687965393,ovr,82.1875
3.6640408039093018,rbf,1.5705130100250244,ovr,82.1875
1.414827585220337,rbf,2.1941957473754883,ovr,84.0625
10.163078611181872,3.0,2.0188182870168525,1.0,84.375
6.6729021072387695,rbf,2.2582216262817383,ovr,84.6875
7.877207567921428,3.0,2.121591683689586,0.0,84.6875
15.577971636350536,3.0,2.046106967610991,0.0,84.6875
1.8153235912322998,rbf,1.939131736755371,ovr,84.6875
12.559577286828436,3.0,2.4243902985050116,1.0,85.625
3.763336483856815,3.0,2.4184759706469157,0.0,85.625
14.477593255928863,3.0,3.0160064340392854,0.0,85.625
19.153794354308804,3.0,2.6715564046363043,0.0,85.9375
10.53076614161269,3.0,2.6076511277371264,0.0,85.9375
17.008007594290444,3.0,2.694049243392738,0.0,85.9375
1.326097409177736,3.0,2.871908919142329,0.0,85.9375
19.375967475594624,3.0,3.125453743993803,0.0,85.9375
15.767574065886247,3.0,2.313220215542663,0.0,85.9375
0.8163423988739444,3.0,7.061074161639183,0.0,86.25
11.983090895333284,3.0,3.557938531069073,0.0,86.5625
16.928564700755484,3.0,3.223483620211952,0.0,86.5625
0.6196379948602452,3.0,13.36337702514205,0.0,86.5625
10.92473502125408,3.0,3.6443581861891654,1.0,86.5625
9.072018968715057,3.0,3.2012466781672777,0.0,86.5625
12.941530777096283,3.0,3.428146863968843,0.0,86.5625
17.943323495663428,3.0,0.12331227969638328,0.0,86.875
2.5153664231576,3.0,4.082890273262775,0.0,86.875
18.540605447076853,3.0,5.261607112835851,0.0,87.1875
7.516448497772217,rbf,0.10963574796915054,ovr,87.1875
1.932352703593736,3.0,5.222629136652949,0.0,87.1875
13.583679798142693,3.0,5.302234361458097,0.0,87.1875
12.830463887403885,3.0,4.2675195910355805,0.0,87.1875
9.461977682585792,3.0,4.10982992252419,0.0,87.1875
18.939090149180235,3.0,4.309996738173686,0.0,87.1875
19.554184980463887,3.0,5.515242477652325,0.0,87.5
0.22835797084527343,3.0,17.036430302785945,0.0,87.5
