max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
10.0,225.0,0.06188051021837351,1.0,0.0,0.23124999999999996
10.0,9.0,0.11556894551003226,4.0,1.0,0.23124999999999996
8.0,15.0,0.40556420655508846,1.0,3.0,0.23124999999999996
4.0,173.0,0.12276756562416952,2.0,0.0,0.23750000000000004
10.0,102.0,0.044048980816721595,4.0,1.0,0.23750000000000004
10.0,64.0,0.37008424584368854,1.0,0.0,0.23750000000000004
14.0,290.0,0.09551673452997554,1.0,0.0,0.23750000000000004
12.0,178.0,0.49391792910858684,4.0,0.0,0.23750000000000004
4.0,252.0,0.11831492825613484,2.0,0.0,0.23750000000000004
14.0,135.0,0.0889092784613304,1.0,0.0,0.23750000000000004
10.0,238.0,0.04231372030168717,4.0,1.0,0.23750000000000004
12.0,75.0,0.48538796535384854,4.0,0.0,0.23750000000000004
4.0,279.0,0.1445755826072152,2.0,0.0,0.23750000000000004
14.0,6.0,0.03766371069663302,1.0,0.0,0.23750000000000004
8.0,208.0,0.003137788148854348,0.0,1.0,0.24375000000000002
10.0,200.0,0.16929039028082607,4.0,2.0,0.24375000000000002
8.0,197.0,0.29298025236479963,3.0,2.0,0.24375000000000002
12.0,23.0,0.28965907775607097,0.0,0.0,0.24375000000000002
10.0,169.0,0.04229044593380986,4.0,1.0,0.24375000000000002
4.0,26.0,0.14023286537971438,2.0,0.0,0.24375000000000002
5.0,139.0,0.06765472426557856,3.0,1.0,0.24375000000000002
10.0,105.0,0.08167630002946547,4.0,1.0,0.24375000000000002
4.0,161.0,0.10722561101300263,2.0,0.0,0.24375000000000002
10.0,74.0,0.11203067454484777,4.0,1.0,0.24375000000000002
1.0,251.0,0.027095040397057332,1.0,0.0,0.24375000000000002
14.0,177.0,0.09913044982693597,1.0,0.0,0.24375000000000002
10.0,225.0,0.0741777372404763,4.0,1.0,0.24375000000000002
6.0,15.0,0.48025466499180774,1.0,4.0,0.24375000000000002
14.0,38.0,0.19528634029606093,1.0,3.0,0.24375000000000002
10.0,195.0,0.002379733024658791,1.0,0.0,0.25
2.0,54.0,0.3901768224087826,0.0,0.0,0.25
6.0,173.0,0.42874981485682573,4.0,0.0,0.25
2.0,226.0,0.12540082780392403,4.0,0.0,0.25
1.0,33.0,0.20969175553663177,4.0,1.0,0.25
8.0,47.0,0.15865651194095398,4.0,3.0,0.25
3.0,230.0,0.22086128878790445,4.0,1.0,0.25
5.0,174.0,0.34756230390155557,3.0,3.0,0.25
13.0,7.0,0.028681836822056522,1.0,2.0,0.25
1.0,117.0,0.06426663447648191,1.0,2.0,0.25
0.0,182.0,0.4645720929899379,4.0,0.0,0.25
6.0,80.0,0.012787346338531659,0.0,0.0,0.25
4.0,291.0,0.15165987444783957,2.0,0.0,0.25
3.0,284.0,0.15925465058427818,3.0,1.0,0.25
8.0,84.0,0.33688537246076417,2.0,1.0,0.25
7.0,72.0,0.4007719008934549,0.0,2.0,0.25
14.0,172.0,0.100093220885383,1.0,0.0,0.25
0.0,244.0,0.07169301345969167,1.0,4.0,0.25
10.0,168.0,0.05829063882841049,1.0,0.0,0.25
9.0,14.0,0.3256259052268402,2.0,1.0,0.25
4.0,161.0,0.19973672918103894,2.0,0.0,0.25
4.0,93.0,0.11975334828668106,2.0,0.0,0.25
14.0,290.0,0.17987223189329235,1.0,0.0,0.25
8.0,249.0,0.1857899563632197,4.0,0.0,0.25
11.0,266.0,0.11050288460589648,1.0,4.0,0.25625
14.0,246.0,0.0661819237621524,1.0,0.0,0.25625
5.0,137.0,0.22985481571901012,1.0,3.0,0.25625
8.0,95.0,0.4006918640143448,0.0,0.0,0.25625
10.0,232.0,0.05312333648922403,1.0,5.0,0.25625
6.0,79.0,0.26031175226455816,4.0,3.0,0.25625
10.0,104.0,0.4529003658847514,3.0,1.0,0.25625
9.0,192.0,0.011718421998338127,1.0,3.0,0.25625
14.0,142.0,0.06136384544657546,1.0,0.0,0.25625
10.0,225.0,0.1354899590362567,3.0,0.0,0.25625
2.0,1.0,0.2745595425118308,4.0,3.0,0.25625
12.0,256.0,0.010879071964071396,0.0,4.0,0.25625
10.0,76.0,0.33978358013954574,4.0,3.0,0.25625
7.0,282.0,0.48766017986069726,4.0,2.0,0.25625
5.0,216.0,0.2491985071269461,1.0,1.0,0.25625
5.0,86.0,0.08868344893857966,0.0,4.0,0.25625
1.0,4.0,0.2787307881555849,4.0,1.0,0.25625
11.0,214.0,0.36582754658268063,1.0,5.0,0.25625
4.0,209.0,0.31904099542251513,3.0,0.0,0.25625
11.833098411560059,106.97406768798828,0.29255542159080505,0.8893733024597168,1.4022345542907715,0.25625
13.0,36.0,0.3338018800833463,3.0,5.0,0.25625
0.0,141.0,0.4252056309933458,3.0,2.0,0.25625
10.0,233.0,0.03129964440949774,3.0,1.0,0.25625
12.0,27.0,0.2635608785358525,1.0,3.0,0.25625
4.0,107.0,0.21143473331249563,2.0,0.0,0.25625
8.0,100.0,0.23277990142894167,2.0,0.0,0.25625
5.0,39.0,0.08370954023008215,1.0,3.0,0.25625
2.0,231.0,0.0020297042385482786,4.0,1.0,0.25625
10.0,71.0,0.3720323788139793,0.0,0.0,0.25625
13.0,51.0,0.018878555130674116,1.0,3.0,0.25625
10.0,164.0,0.1842755134894617,4.0,1.0,0.25625
14.0,32.0,0.47014102642509126,1.0,5.0,0.25625
8.0,110.0,0.17557625864958334,2.0,1.0,0.25625
12.0,173.0,0.49800221411923307,1.0,3.0,0.25625
9.0,113.0,0.25947826897907245,1.0,3.0,0.25625
7.0,227.0,0.13906812520778683,2.0,2.0,0.25625
4.0,90.0,0.060247143304368284,4.0,5.0,0.25625
11.0,82.0,0.4442958350029477,2.0,0.0,0.26249999999999996
7.0,16.0,0.4047103102053054,3.0,1.0,0.26249999999999996
11.0,112.0,0.4389332434941787,1.0,3.0,0.26249999999999996
13.0,9.0,0.2716279992423807,3.0,0.0,0.26249999999999996
2.0,73.0,0.35138177450792746,2.0,0.0,0.26249999999999996
5.0,57.0,0.26905363743079913,4.0,1.0,0.26249999999999996
6.0,179.0,0.14939418006529986,1.0,3.0,0.26249999999999996
3.0,88.0,0.3860759298334246,1.0,1.0,0.26249999999999996
11.0,239.0,0.10998120578516377,4.0,5.0,0.26249999999999996
12.0,175.0,0.3072596951136497,1.0,0.0,0.26249999999999996
9.0,288.0,0.12926154583313684,4.0,1.0,0.26249999999999996
13.0,247.0,0.21146859761614256,4.0,3.0,0.26249999999999996
8.0,258.0,0.45768199402620663,1.0,5.0,0.26249999999999996
10.0,189.0,0.03432222114441763,4.0,1.0,0.26249999999999996
11.0,218.0,0.40170401801431527,3.0,4.0,0.26249999999999996
11.0,293.0,0.040263214342970546,3.0,5.0,0.26249999999999996
7.0,89.0,0.049895051251112904,4.0,3.0,0.26249999999999996
6.0,25.0,0.4290601227710278,3.0,1.0,0.26249999999999996
2.0,134.0,0.10180417468832063,0.0,1.0,0.26249999999999996
9.0,158.0,0.152590460187026,1.0,5.0,0.26249999999999996
8.0,181.0,0.25335909353471103,1.0,1.0,0.26249999999999996
8.0,121.0,0.47989598724803606,1.0,3.0,0.26249999999999996
10.0,24.0,0.08107048502933879,4.0,0.0,0.26249999999999996
8.0,271.0,0.016888832710356627,0.0,3.0,0.26249999999999996
10.0,152.0,0.31593650479167834,1.0,0.0,0.26249999999999996
