C,kernel,gamma,decision_function_shape,loss
0.6480951626581786,3.0,1.6316879452128854,0.0,55.93749999999999
0.6358078104196135,3.0,1.6830616618235024,0.0,55.93749999999999
0.11971169579401457,3.0,1.8874108893297996,1.0,55.93749999999999
0.04885567491681372,3.0,1.4044124416535753,0.0,55.93749999999999
0.8534255129004986,3.0,1.3463591576797902,1.0,55.93749999999999
0.15345384052639022,3.0,2.0873090899314595,1.0,55.93749999999999
0.08786893756257425,3.0,2.613461834701039,1.0,55.93749999999999
0.04993320263584691,3.0,1.9878212318049329,1.0,55.93749999999999
0.6732096631514288,3.0,1.7818176528298717,0.0,55.93749999999999
0.43616410126222055,3.0,2.245873634827655,0.0,55.93749999999999
0.2911889991010589,3.0,1.0961838768083152,1.0,55.93749999999999
0.912148596231113,3.0,1.9199811179276727,1.0,55.93749999999999
0.27895552430771997,3.0,1.2439722625097622,1.0,55.93749999999999
0.5561960208965017,3.0,1.0498975915112077,1.0,55.93749999999999
0.8995984205950823,3.0,1.6813513822729478,1.0,55.93749999999999
0.00809702881488613,3.0,2.034596010194481,1.0,55.93749999999999
0.06851055345526276,3.0,2.196927274399303,0.0,55.93749999999999
0.591796623475604,3.0,2.4868260287469752,1.0,55.93749999999999
0.026526528619451702,3.0,2.3772250799882446,0.0,55.93749999999999
0.432933334574065,3.0,2.301042308256246,0.0,55.93749999999999
0.9753705076366388,3.0,2.5188806149634932,0.0,55.93749999999999
0.109870560135713,3.0,1.2355983226383755,1.0,55.93749999999999
0.3800658973893308,3.0,2.495583922373297,0.0,55.93749999999999
0.05341186071901667,3.0,1.7381401466567827,1.0,55.93749999999999
0.34552336129712113,3.0,1.9134719551495898,1.0,55.93749999999999
0.4001758460563891,3.0,2.019987837775631,1.0,55.93749999999999
0.028811225925071682,3.0,1.88028374565749,0.0,55.93749999999999
0.8300294654787597,3.0,2.6377744840356914,0.0,55.93749999999999
0.4665376007507457,3.0,2.1620222828368485,1.0,55.93749999999999
0.4344614306283589,3.0,2.381048875825341,0.0,55.93749999999999
0.8811930958537598,3.0,2.488111422744068,0.0,55.93749999999999
