C,kernel,gamma,decision_function_shape,loss
0.7986753168071019,3.0,2.1258714193938997,0.0,55.93749999999999
0.38690026382387704,3.0,2.5594478437762738,0.0,55.93749999999999
0.10299565665204824,3.0,1.4229384423205913,0.0,55.93749999999999
0.6544667007617565,3.0,2.568277257261448,0.0,55.93749999999999
0.9489001956927456,3.0,1.1191744098350358,0.0,55.93749999999999
0.668747485549182,3.0,2.4633884442152594,0.0,55.93749999999999
0.6621540167379619,3.0,2.310108837403206,0.0,55.93749999999999
0.7274479069294938,3.0,1.5994652652701928,0.0,55.93749999999999
0.34996946344803587,3.0,2.372497055110812,0.0,55.93749999999999
0.2710598107095246,3.0,1.2623789007431863,0.0,55.93749999999999
0.3287286142119842,3.0,1.4995540467464088,0.0,55.93749999999999
0.006538509493498101,3.0,1.5743971850916463,0.0,55.93749999999999
0.6453021585521075,3.0,1.3488416628717865,0.0,55.93749999999999
0.8847743167989071,3.0,1.9479950771253571,0.0,55.93749999999999
0.04355843771746254,3.0,2.5984290968648334,0.0,55.93749999999999
0.002918450697180384,3.0,1.809344274223104,0.0,55.93749999999999
0.4056610486142348,3.0,2.3347130576915256,0.0,55.93749999999999
0.8153710821032505,3.0,1.1764489796945488,0.0,55.93749999999999
0.6548098373511694,3.0,1.030833144983484,0.0,55.93749999999999
0.11321695819765186,3.0,1.3707026231562183,0.0,55.93749999999999
0.892243574603733,3.0,2.626517753158038,0.0,55.93749999999999
0.7985085574508977,3.0,1.8696469136240195,0.0,55.93749999999999
0.8704335964906236,3.0,1.4386500572479524,0.0,55.93749999999999
0.47830212116241455,rbf,1.3030461072921753,ovr,55.93749999999999
0.3947232093735512,3.0,2.574193129303606,0.0,55.93749999999999
0.44234982077810386,3.0,2.4416367470349254,0.0,55.93749999999999
0.002219096380024821,3.0,1.7824420541741208,0.0,55.93749999999999
0.763985658588208,3.0,2.8330941442706994,0.0,55.93749999999999
0.03669486352055784,3.0,1.7591000911041716,0.0,55.93749999999999
0.0964282851820027,3.0,2.4113932425716444,0.0,55.93749999999999
0.8429641966368433,3.0,2.36307570854547,0.0,55.93749999999999
0.10463356847660243,3.0,2.533323842450462,0.0,55.93749999999999
0.7737480945538059,3.0,1.3399089083285876,0.0,55.93749999999999
0.269131129791275,3.0,1.490435616302475,0.0,55.93749999999999
0.5661619097402346,3.0,1.7160790958455547,0.0,55.93749999999999
0.6068407266345035,3.0,2.293847017171471,0.0,55.93749999999999
0.01672700451115705,3.0,1.3173999235110991,0.0,55.93749999999999
0.4864509406990469,3.0,2.167668692016291,0.0,55.93749999999999
