sort_buffer_size,join_buffer_size,table_open_cache,thread_cache_size,query_cache_limit,max_allowed_packet,max_connect_errors,tmp_table_size,max_heap_table_size,innodb_autoextend_increment,innodb_buffer_pool_size,innodb_additional_mem_pool_size,innodb_log_buffer_size,QPS
1296.088833,1983.353963,1750.698365,104.38522,2.357034805,12.30846257,173.5333409,84.73644483,82.24479483,67.42409484,7.94329522,2.612701845,7.481384815,8271.03
1463.783178,581.2005176,354.8529256,21.57948353,1.377984466,12.22975982,99.56761906,63.0938209,93.92996118,48.60438821,5.425477355,15.89466204,5.17519892,7821.79
2654.955999,1869.897847,1334.731076,40.06783281,3.081487448,7.302220417,816.1903666,108.4952517,86.89972425,28.39673479,8.050274036,3.939188405,23.74620508,7978.91
3402.720652,930.3506943,1138.779298,35.49524479,2.319787285,2.022960288,1707.776163,124.5350018,31.40503096,143.0147754,5.058714569,4.535225723,4.107258334,8920.91
771.9245952,1985.711959,2009.153121,13.8931896,3.868319504,15.00700244,243.7300999,13.54051987,111.4791995,263.8978685,4.04361614,8.502910483,10.87840921,8255.03
1827.457328,1163.775824,1860.216697,69.02070372,1.751983439,12.84547748,700.1723625,117.0834155,10.23183731,197.8048023,8.514016745,7.214940575,19.51879958,8114.89
2972.875659,1559.154896,1473.64026,110.6507442,1.351089424,15.08128343,816.9960981,68.55648548,42.89138816,405.27302,7.729934785,18.06042302,22.25986874,7272.51
3640.212054,1758.026382,1810.411938,71.13201802,1.639556893,2.015800706,730.7244212,115.3382102,43.03614891,31.82676178,3.209247259,1.453332769,26.01011345,8317.93
2175.522386,692.2053245,1605.454814,102.0244958,3.753376064,9.218928482,880.3848788,89.607175,41.2581349,166.0406464,4.587835294,4.828777755,5.462264486,7247.36
1540.761269,1352.119084,343.1564273,112.402198,2.258163076,16.61427158,514.5082926,19.14236839,2.221058217,489.2459955,3.053899501,17.18377892,4.784774949,8442.41
